source_gww_id,source_gdw_id,target_gww_id,target_gdw_id,season,hops,direct,window,n_years,fill_share_pct,pair_impact_pct_of_target_runoff,source_delta_storage_mcm,activity_share_pct,drawdown_share_pct,pair_impact_ratio,area_coverage_pct,runoff_coverage_pct,pair_impact_days,target_full_runoff_mcm,source_full_runoff_mcm,signed_storage_change_share_pct
55746,39220,88142,1930,dry,3,0,2006-2010,5,0.425037,1.142341,1.8962,0.403851,,0.011423,5.084372,9.869304,1.029476,178.841848,17.367803,0.454984
77757,39214,88142,1930,pre_monsoon,1,1,2006-2010,5,48.203562,11.84318,42.387,11.925514,,0.118432,6.840605,7.618835,10.777294,502.156408,38.915541,399.105401
87746,7129,88142,1930,pre_monsoon,1,1,2006-2010,5,97.841229,-61.680334,-358.34,75.124889,96.354939,-0.616803,43.286728,48.168722,-56.129104,502.156408,224.260335,80.881761
41597,39221,88142,1930,pre_monsoon,2,0,2006-2010,5,0.989321,-0.153075,-0.2794,0.46926,2.068205,-0.001531,4.8132,10.54194,-0.139298,502.156408,46.449765,-15.100583
45608,22329,88142,1930,pre_monsoon,2,0,2006-2010,5,0.034443,-0.029992,-0.2468,0.023629,50.019888,-0.0003,0.111947,0.049112,-0.027292,502.156408,0.276094,0.006056
52811,22325,88142,1930,pre_monsoon,2,0,2006-2010,5,0.578231,1.011236,2.413,0.248954,0.089949,0.010112,0.772761,0.655534,0.920225,502.156408,3.051765,0.249623
78301,10338,88142,1930,pre_monsoon,2,0,2006-2010,5,,-8.167914,-48.374,10.6966,34.341329,-0.081679,1.137808,0.593058,-7.432802,502.156408,3.357112,-371.752045
55746,39220,88142,1930,pre_monsoon,3,0,2006-2010,5,11.828172,9.096968,17.076,1.511154,,0.09097,5.084372,10.944388,8.278241,502.156408,48.567477,6.609786
77757,39214,88142,1930,monsoon,1,1,2006-2010,5,12.652524,0.06939,15.773,9.949254,1.013099,0.000694,6.840605,8.386321,0.063839,3879.761117,328.722558,10.901985
87746,7129,88142,1930,monsoon,1,1,2006-2010,5,96.851859,-13.501992,243.42,71.759786,98.345048,-0.13502,43.286728,56.066168,-12.421833,3879.761117,2070.037434,88.673982
41597,39221,88142,1930,monsoon,2,0,2006-2010,5,25.064209,2.889187,44.22794,1.809653,100.0,0.028892,4.8132,6.510233,2.658052,3879.761117,232.236632,-1.659501
45608,22329,88142,1930,monsoon,2,0,2006-2010,5,1.942759,0.078618,3.9204,0.438133,50.448027,0.000786,0.111947,0.089184,0.072329,3879.761117,3.690724,0.294759
52811,22325,88142,1930,monsoon,2,0,2006-2010,5,0.228313,-0.006167,0.3782,0.264921,3.487403,-6.2e-05,0.772761,1.09309,-0.005673,3879.761117,38.18666,-0.254332
78301,10338,88142,1930,monsoon,2,0,2006-2010,5,53.764041,-0.825858,-5.584,15.434706,48.129198,-0.008259,1.137808,0.870079,-0.759789,3879.761117,36.355476,1.618967
55746,39220,88142,1930,monsoon,3,0,2006-2010,5,0.482813,0.060713,1.856,0.343548,,0.000607,5.084372,6.902684,0.055856,3879.761117,246.259171,0.424139
77757,39214,88142,1930,winter,1,1,2006-2010,5,31.504999,2.14403,51.4592,13.430562,,0.02144,6.840605,6.897405,1.972508,2447.62884,171.158981,10.820855
87746,7129,88142,1930,winter,1,1,2006-2010,5,62.812564,11.02106,249.32,54.795818,99.090335,0.110211,43.286728,44.962604,10.139375,2447.62884,1097.271775,60.595453
41597,39221,88142,1930,winter,2,0,2006-2010,5,0.626327,0.024198,0.53494,0.470247,100.0,0.000242,4.8132,6.739904,0.022262,2447.62884,163.859783,-0.146872
45608,22329,88142,1930,winter,2,0,2006-2010,5,,-0.086181,-2.461,0.169288,23.281693,-0.000862,0.111947,0.097565,-0.079286,2447.62884,2.383136,-0.173765
52811,22325,88142,1930,winter,2,0,2006-2010,5,0.062678,-0.087691,-2.3774,0.261253,65.086842,-0.000877,0.772761,0.625801,-0.080676,2447.62884,15.299323,-0.241535
78301,10338,88142,1930,winter,2,0,2006-2010,5,49.345325,7.912414,219.8,30.55777,50.445451,0.079124,1.137808,0.995532,7.279421,2447.62884,24.355892,28.880124
55746,39220,88142,1930,winter,3,0,2006-2010,5,0.68667,0.066202,1.5786,0.315062,,0.000662,5.084372,7.035175,0.060906,2447.62884,171.080606,0.265739
77757,39214,88142,1930,dry,1,1,2011-2015,5,56.748458,70.017693,92.658,9.621747,10.346761,0.700177,6.840605,4.932402,63.085225,154.6305,7.382523,-1.682053
87746,7129,88142,1930,dry,1,1,2011-2015,5,85.404133,-210.533772,-404.68,67.199238,70.773119,-2.105338,43.286728,43.491923,-189.550032,154.6305,67.979277,84.656429
41597,39221,88142,1930,dry,2,0,2011-2015,5,1.043064,-8.841635,-20.9772,2.341165,6.217366,-0.088416,4.8132,9.861369,-8.052499,154.6305,15.216204,2.653455
45608,22329,88142,1930,dry,2,0,2011-2015,5,27.968212,1.388503,2.7998,0.291887,,0.013885,0.111947,0.079401,1.256349,154.6305,0.124546,-0.433032
52811,22325,88142,1930,dry,2,0,2011-2015,5,0.625853,-0.107288,-0.3136,0.188943,0.257822,-0.001073,0.772761,0.38516,-0.095381,154.6305,0.607419,0.129873
78301,10338,88142,1930,dry,2,0,2011-2015,5,34.747051,-87.650589,-169.108,20.220036,31.041798,-0.876506,1.137808,0.820658,-79.492119,154.6305,1.293413,14.638633
55746,39220,88142,1930,dry,3,0,2011-2015,5,0.409446,-0.979661,-0.9326,0.136983,0.484995,-0.009797,5.084372,10.155916,-0.881177,154.6305,15.69369,0.036694
77757,39214,88142,1930,pre_monsoon,1,1,2011-2015,5,26.285789,-10.028211,-41.886,11.90006,94.735964,-0.100282,6.840605,7.751884,-9.125672,909.487312,66.110378,-37.267115
87746,7129,88142,1930,pre_monsoon,1,1,2011-2015,5,89.829534,-15.958343,173.18,76.009697,99.261674,-0.159583,43.286728,49.312899,-14.522092,909.487312,454.38942,163.519023
41597,39221,88142,1930,pre_monsoon,2,0,2011-2015,5,1.380958,-0.500269,-13.42124,7.444698,50.013374,-0.005003,4.8132,7.754298,-0.455245,909.487312,69.148209,-21.703466
45608,22329,88142,1930,pre_monsoon,2,0,2011-2015,5,36.188354,0.228219,2.5882,0.744587,,0.002282,0.111947,0.06939,0.207679,909.487312,0.654925,1.459489
52811,22325,88142,1930,pre_monsoon,2,0,2011-2015,5,0.634538,0.282676,2.4206,0.320589,0.074254,0.002827,0.772761,0.876106,0.257235,909.487312,7.74392,1.093372
78301,10338,88142,1930,pre_monsoon,2,0,2011-2015,5,30.837934,-0.056746,7.168,3.456434,3.198226,-0.000567,1.137808,0.72577,-0.051639,909.487312,6.893209,-7.244233
55746,39220,88142,1930,pre_monsoon,3,0,2011-2015,5,0.33929,-0.239377,-1.2316,0.123936,0.243233,-0.002394,5.084372,8.098926,-0.217833,909.487312,72.298767,0.142931
77757,39214,88142,1930,monsoon,1,1,2011-2015,5,33.610186,1.090835,52.104,9.05609,,0.010908,6.840605,7.203481,1.003568,4559.944906,332.622838,-17.178541
87746,7129,88142,1930,monsoon,1,1,2011-2015,5,58.250807,-9.307935,-390.44,75.254539,98.518494,-0.093079,43.286728,54.359523,-8.5633,4559.944906,2437.24898,105.924109
41597,39221,88142,1930,monsoon,2,0,2011-2015,5,1.035132,0.131159,5.39314,0.596813,0.02832,0.001312,4.8132,5.678884,0.120667,4559.944906,258.292812,0.299903
45608,22329,88142,1930,monsoon,2,0,2011-2015,5,100.0,-0.015945,-0.9128,0.2488,1.711838,-0.000159,0.111947,0.108992,-0.014669,4559.944906,4.942029,0.720676
52811,22325,88142,1930,monsoon,2,0,2011-2015,5,20.90913,0.032818,1.978,0.214102,0.142182,0.000328,0.772761,1.040955,0.030193,4559.944906,46.339851,-0.139036
78301,10338,88142,1930,monsoon,2,0,2011-2015,5,31.364856,4.220151,161.318,14.390854,50.778798,0.042202,1.137808,1.052191,3.882539,4559.944906,47.911359,10.269266
55746,39220,88142,1930,monsoon,3,0,2011-2015,5,0.265404,-0.063828,-1.816,0.238802,1.004582,-0.000638,5.084372,6.030812,-0.058722,4559.944906,274.166296,0.103623
77757,39214,88142,1930,winter,1,1,2011-2015,5,30.492125,-0.33093,-4.054,9.763794,63.174473,-0.003309,6.840605,8.354826,-0.304456,1719.67393,139.131568,-16.187204
87746,7129,88142,1930,winter,1,1,2011-2015,5,77.777029,74.237542,1238.76,65.564136,62.131701,0.742375,43.286728,43.077911,68.298538,1719.67393,760.029709,92.495711
41597,39221,88142,1930,winter,2,0,2011-2015,5,3.673228,-0.646952,-1.21198,2.3756,49.721013,-0.00647,4.8132,6.262895,-0.595196,1719.67393,109.67404,-3.015809
45608,22329,88142,1930,winter,2,0,2011-2015,5,,-0.983439,-18.5626,1.395693,30.267373,-0.009834,0.111947,0.091396,-0.904764,1719.67393,1.615506,-1.79036
52811,22325,88142,1930,winter,2,0,2011-2015,5,1.38624,0.443749,3.9334,0.892236,,0.004437,0.772761,0.635184,0.408249,1719.67393,10.947712,1.249828
78301,10338,88142,1930,winter,2,0,2011-2015,5,25.815619,20.428486,305.248,19.640667,36.144181,0.204285,1.137808,0.924902,18.794207,1719.67393,16.246609,27.397198
55746,39220,88142,1930,winter,3,0,2011-2015,5,0.67259,0.502104,10.054,0.367875,4.584665,0.005021,5.084372,6.544075,0.461935,1719.67393,114.610273,-0.149363
77757,39214,88142,1930,dry,1,1,2016-2021,6,99.161991,-90.162237,-183.376667,7.821652,19.512587,-0.901622,6.840605,4.76249,-81.056339,184.239817,8.304,3.218802
87746,7129,88142,1930,dry,1,1,2016-2021,6,99.791781,-229.043917,-382.05,51.13637,47.794632,-2.290439,43.286728,41.486727,-211.250994,184.239817,78.034931,75.222687
41597,39221,88142,1930,dry,2,0,2016-2021,6,,-9.965307,-12.921667,0.511889,1.216274,-0.099653,4.8132,8.560345,-8.993822,184.239817,15.244535,-0.33617
45608,22329,88142,1930,dry,2,0,2016-2021,6,,-36.004184,-52.890167,2.040469,4.27936,-0.360042,0.111947,0.088866,-32.56813,184.239817,0.165685,-0.906015
52811,22325,88142,1930,dry,2,0,2016-2021,6,0.624658,-6.980599,-8.2075,0.639039,1.562393,-0.069806,0.772761,0.386567,-6.354168,184.239817,0.762823,-0.854003
78301,10338,88142,1930,dry,2,0,2016-2021,6,,-554.306352,-1010.055,36.391547,54.084063,-5.543064,1.137808,0.938681,-500.712478,184.239817,1.805491,22.674658
55746,39220,88142,1930,dry,3,0,2016-2021,6,1.676017,-18.398455,-40.777333,1.459033,2.655121,-0.183985,5.084372,8.836381,-16.587775,184.239817,15.772943,0.980042
77757,39214,88142,1930,pre_monsoon,1,1,2016-2021,6,36.239655,15.746179,85.166667,8.449068,2.505555,0.157462,6.840605,5.580161,14.329023,384.049506,21.262178,6.778075
87746,7129,88142,1930,pre_monsoon,1,1,2016-2021,6,76.544256,-867.519234,-3619.916667,82.966299,98.814276,-8.675192,43.286728,57.302213,-789.442503,384.049506,219.409905,94.95285
41597,39221,88142,1930,pre_monsoon,2,0,2016-2021,6,3.864227,0.404932,1.828833,0.239188,50.006361,0.004049,4.8132,11.153194,0.368488,384.049506,43.168885,0.051535
45608,22329,88142,1930,pre_monsoon,2,0,2016-2021,6,3.871507,0.294657,-1.738333,0.916232,19.426164,0.002947,0.111947,0.065513,0.268138,384.049506,0.235379,1.507367
52811,22325,88142,1930,pre_monsoon,2,0,2016-2021,6,5.656135,1.565832,6.194167,1.103229,62.137749,0.015658,0.772761,0.760784,1.424907,384.049506,2.967946,1.685169
78301,10338,88142,1930,pre_monsoon,2,0,2016-2021,6,26.379025,18.017592,49.39,2.117847,,0.180176,1.137808,0.643396,16.396009,384.049506,2.392499,1.052152
55746,39220,88142,1930,pre_monsoon,3,0,2016-2021,6,11.318962,1.179059,-2.803167,4.208137,33.349606,0.011791,5.084372,11.596014,1.072943,384.049506,44.813703,-6.027147
77757,39214,88142,1930,monsoon,1,1,2016-2021,6,5.752871,-0.103657,10.571667,5.518942,97.804433,-0.001037,6.840605,7.462115,-0.095364,3265.547237,245.190998,1.910898
87746,7129,88142,1930,monsoon,1,1,2016-2021,6,70.215015,142.483306,5292.333333,68.447365,,1.424833,43.286728,59.021573,131.084642,3265.547237,1920.200936,72.222849
41597,39221,88142,1930,monsoon,2,0,2016-2021,6,0.312206,0.100002,3.078667,0.23859,49.203218,0.001,4.8132,5.706719,0.092002,3265.547237,183.715478,0.179265
45608,22329,88142,1930,monsoon,2,0,2016-2021,6,0.322227,0.122136,11.478833,0.793221,46.18335,0.001221,0.111947,0.10376,0.112365,3265.547237,3.379042,-0.527699
52811,22325,88142,1930,monsoon,2,0,2016-2021,6,6.081958,0.767694,24.553,4.142659,5.737844,0.007677,0.772761,1.06478,0.706278,3265.547237,34.470313,3.954062
78301,10338,88142,1930,monsoon,2,0,2016-2021,6,21.151791,16.704529,481.775,20.496422,,0.167045,1.137808,0.955891,15.368167,3265.547237,31.224182,21.873244
55746,39220,88142,1930,monsoon,3,0,2016-2021,6,0.561086,0.719493,29.461,0.362801,2.142311,0.007195,5.084372,6.106014,0.661933,3265.547237,196.497483,0.387381
77757,39214,88142,1930,winter,1,1,2016-2021,6,31.959729,25.632429,484.811667,18.90584,,0.256324,6.840605,6.04614,23.581834,2519.478967,150.783694,47.266226
87746,7129,88142,1930,winter,1,1,2016-2021,6,55.744799,8.374569,463.0,53.375369,97.20333,0.083746,43.286728,45.716397,7.704603,2519.478967,1169.830544,165.146329
41597,39221,88142,1930,winter,2,0,2016-2021,6,0.707804,0.823526,12.665667,0.474999,,0.008235,4.8132,7.344212,0.757644,2519.478967,180.570293,0.037621
45608,22329,88142,1930,winter,2,0,2016-2021,6,2.645402,0.146545,15.5295,1.420508,54.373391,0.001465,0.111947,0.09879,0.134821,2519.478967,2.516896,0.205235
52811,22325,88142,1930,winter,2,0,2016-2021,6,1.112039,-1.545554,-24.920667,1.331207,38.447047,-0.015456,0.772761,0.650862,-1.421909,2519.478967,16.754257,-1.355153
78301,10338,88142,1930,winter,2,0,2016-2021,6,28.712027,47.214446,225.59,21.755568,99.72923,0.472144,1.137808,1.026295,43.437291,2519.478967,25.57876,-115.981722
55746,39220,88142,1930,winter,3,0,2016-2021,6,5.152365,0.13734,46.886667,2.736508,4.882092,0.001373,5.084372,7.657633,0.126353,2519.478967,188.520272,4.681463
59937,22232,88214,39330,dry,1,1,2001-2005,5,,-1.53652,-5.0682,0.062536,0.168258,-0.015365,0.276295,0.255173,-1.384888,451.539231,1.138591,-0.197972
64615,22251,88214,39330,dry,1,1,2001-2005,5,1.423837,5.501136,1.212,0.510234,0.360423,0.055011,0.473346,0.52867,4.945933,451.539231,2.623474,0.121356
65593,22360,88214,39330,dry,1,1,2001-2005,5,0.04252,-9.515997,-51.553,0.413767,1.410182,-0.09516,0.062177,0.077546,-8.564398,451.539231,0.326806,-2.390903
72954,22269,88214,39330,dry,1,1,2001-2005,5,11.993635,79.188626,109.8838,6.133902,5.224274,0.791886,0.021738,0.011093,71.269764,451.539231,0.065245,16.681342
75628,22315,88214,39330,dry,1,1,2001-2005,5,4.516327,-4.698729,-68.4986,0.921796,3.052006,-0.046987,0.101501,0.029666,-4.154552,451.539231,0.121981,-5.337451
77055,10331,88214,39330,dry,1,1,2001-2005,5,0.136372,-17.903999,-128.37,0.894904,4.332647,-0.17904,0.193686,0.193536,-16.113132,451.539231,0.968984,-7.492212
77396,10330,88214,39330,dry,1,1,2001-2005,5,26.092823,-20.964371,-25.956,2.900919,8.653877,-0.209644,0.014648,0.007618,-18.867934,451.539231,0.040831,-9.781783
77556,10296,88214,39330,dry,1,1,2001-2005,5,4.177451,5.261954,-32.6906,1.359208,5.230527,0.05262,3.366148,3.407905,4.774545,451.539231,15.686387,-4.140476
77574,10286,88214,39330,dry,1,1,2001-2005,5,5.753179,-78.372563,-523.284,4.088647,13.208333,-0.783726,0.116137,0.134266,-70.481432,451.539231,0.566118,-33.253006
80479,10315,88214,39330,dry,1,1,2001-2005,5,2.512426,1.441836,-73.39,1.563204,3.710581,0.014418,0.387088,0.322712,1.306849,451.539231,1.696298,-4.938258
81816,5116,88214,39330,dry,1,1,2001-2005,5,0.049902,-21.203898,-88.248,1.034359,2.249003,-0.212039,0.443353,0.28343,-19.204548,451.539231,1.525533,0.045893
82102,10309,88214,39330,dry,1,1,2001-2005,5,,-86.175733,-515.686,3.693014,7.722767,-0.861757,0.158648,0.150456,-77.561953,451.539231,0.72428,-27.524339
83840,10317,88214,39330,dry,1,1,2001-2005,5,0.111645,-13.684685,-30.076,0.670377,3.348188,-0.136847,1.462103,2.114626,-12.386976,451.539231,8.956206,-0.523961
83885,10361,88214,39330,dry,1,1,2001-2005,5,0.329015,-116.027863,-330.922,5.41592,19.36794,-1.160279,0.599237,1.068807,-104.957968,451.539231,4.432975,-9.761945
83900,10329,88214,39330,dry,1,1,2001-2005,5,30.413416,89.391615,285.614,4.503793,0.010655,0.893916,0.488919,0.449272,80.8086,451.539231,2.169706,2.162863
83996,10275,88214,39330,dry,1,1,2001-2005,5,13.361664,-12.458935,-160.262,4.132083,4.76298,-0.124589,0.528506,0.678083,-11.437475,451.539231,3.020368,4.643089
84434,5119,88214,39330,dry,1,1,2001-2005,5,11.29509,30.202628,87.196,4.582773,4.045224,0.302026,1.831422,3.693318,27.169608,451.539231,15.447139,17.735871
85019,1929,88214,39330,dry,1,1,2001-2005,5,93.286192,-50.623845,-74.68,24.477036,20.295694,-0.506238,1.029547,1.502063,-49.400183,451.539231,6.019125,65.365779
87022,1926,88214,39330,dry,1,1,2001-2005,5,26.730117,170.436474,1159.48,9.525015,6.181344,1.704365,2.888245,7.922827,153.427559,451.539231,35.578041,79.969722
22396,22256,88214,39330,dry,2,0,2001-2005,4,0.087022,-0.200254,-0.264,0.01342,0.046863,-0.002003,0.478498,0.498042,-0.18079,394.876413,2.169042,-0.024659
71203,10354,88214,39330,dry,2,0,2001-2005,5,6.903686,33.403037,44.73,2.096828,0.08276,0.33403,0.121584,0.167259,30.063428,451.539231,0.667763,3.930508
83505,10308,88214,39330,dry,2,0,2001-2005,5,7.121145,-145.74658,-1119.176,13.092491,37.651644,-1.457466,0.318507,0.354089,-131.171922,451.539231,1.645165,20.734122
83907,10324,88214,39330,dry,2,0,2001-2005,5,,-124.337968,-385.93,4.379229,10.474279,-1.24338,0.440539,0.693622,-112.679349,451.539231,2.866737,-5.48359
84510,7662,88214,39330,dry,2,0,2001-2005,5,6.643562,-54.361312,-150.06,3.537228,7.893174,-0.543613,0.421072,0.439878,-48.935199,451.539231,2.06175,-0.54492
59937,22232,88214,39330,pre_monsoon,1,1,2001-2005,5,,-0.396225,-3.2966,0.069133,0.161182,-0.003962,0.276295,0.234563,-0.360565,1141.011481,2.874664,-0.913714
64615,22251,88214,39330,pre_monsoon,1,1,2001-2005,5,2.508079,2.965135,16.5042,0.874762,0.496779,0.029651,0.473346,0.460052,2.698273,1141.011481,4.965376,-6.109208
65593,22360,88214,39330,pre_monsoon,1,1,2001-2005,5,0.764723,1.654151,14.3878,0.367557,0.189251,0.016542,0.062177,0.074011,1.505277,1141.011481,0.844206,-3.204706
72954,22269,88214,39330,pre_monsoon,1,1,2001-2005,5,,-40.488053,-149.2446,4.472255,21.325585,-0.404881,0.021738,0.011475,-36.844128,1141.011481,0.133366,92.441281
75628,22315,88214,39330,pre_monsoon,1,1,2001-2005,5,6.147787,8.839561,84.6792,3.109075,1.113603,0.088396,0.101501,0.041267,8.044001,1141.011481,0.492731,89.65965
77055,10331,88214,39330,pre_monsoon,1,1,2001-2005,5,2.635011,1.053152,20.88,1.80984,3.146281,0.010532,0.193686,0.124861,0.958368,1141.011481,1.536055,3.869451
77396,10330,88214,39330,pre_monsoon,1,1,2001-2005,5,8.172665,4.432824,85.29,4.021404,3.184854,0.044328,0.014648,0.006332,4.03387,1141.011481,0.079954,194.897693
77556,10296,88214,39330,pre_monsoon,1,1,2001-2005,5,6.780369,-26.380005,-14.0894,6.529423,27.774913,-0.2638,3.366148,2.485365,-24.005804,1141.011481,27.675475,109.171758
77574,10286,88214,39330,pre_monsoon,1,1,2001-2005,5,2.892586,4.914565,42.984,1.331003,,0.049146,0.116137,0.117021,4.472254,1141.011481,1.327325,34.116295
80479,10315,88214,39330,pre_monsoon,1,1,2001-2005,5,4.749559,13.407655,107.83,2.196625,,0.134077,0.387088,0.294584,12.200966,1141.011481,3.294839,-0.030697
81816,5116,88214,39330,pre_monsoon,1,1,2001-2005,5,0.755478,-1.616193,-27.294,1.393624,3.679332,-0.016162,0.443353,0.285291,-1.470736,1141.011481,3.07058,-61.917159
82102,10309,88214,39330,pre_monsoon,1,1,2001-2005,5,,-28.87718,-346.19,8.822148,16.345306,-0.288772,0.158648,0.105181,-26.278234,1141.011481,1.180035,37.054608
83840,10317,88214,39330,pre_monsoon,1,1,2001-2005,5,0.878842,-3.146838,-23.424,1.069629,2.971672,-0.031468,1.462103,1.540674,-2.863622,1141.011481,18.173732,-36.545249
83885,10361,88214,39330,pre_monsoon,1,1,2001-2005,5,5.558781,-11.272221,-93.854,5.770719,13.919171,-0.112722,0.599237,1.6157,-10.257722,1141.011481,16.437649,-201.843345
83900,10329,88214,39330,pre_monsoon,1,1,2001-2005,5,29.054452,-1.307053,-28.518,14.10018,14.06237,-0.013071,0.488919,0.385372,-1.189418,1141.011481,4.48288,-27.224354
83996,10275,88214,39330,pre_monsoon,1,1,2001-2005,5,13.868347,27.851769,105.138,8.74523,23.039327,0.278518,0.528506,0.597162,25.34511,1141.011481,6.713524,-385.061167
84434,5119,88214,39330,pre_monsoon,1,1,2001-2005,5,21.409922,-9.329652,-73.584,12.239731,38.830132,-0.093297,1.831422,4.515881,-8.489983,1141.011481,48.061427,22.302576
85019,1929,88214,39330,pre_monsoon,1,1,2001-2005,5,10.772249,-5.464098,-41.22,2.727407,19.484692,-0.054641,1.029547,2.159728,-4.97233,1141.011481,23.205584,-18.31399
87022,1926,88214,39330,pre_monsoon,1,1,2001-2005,5,14.079877,56.261023,495.7,6.963565,,0.56261,2.888245,9.386771,51.197531,1141.011481,99.868817,-34.630795
22396,22256,88214,39330,pre_monsoon,2,0,2001-2005,5,0.138398,0.054729,0.7152,0.031475,0.062023,0.000547,0.478498,0.465979,0.049804,1141.011481,5.022204,-0.451268
71203,10354,88214,39330,pre_monsoon,2,0,2001-2005,5,0.68382,0.667066,0.72,0.20757,1.25588,0.006671,0.121584,0.26131,0.60703,1141.011481,2.761464,-0.276816
83505,10308,88214,39330,pre_monsoon,2,0,2001-2005,5,7.049391,-5.837059,-47.862,1.348929,7.331065,-0.058371,0.318507,0.227308,-5.311724,1141.011481,2.676367,6.499978
83907,10324,88214,39330,pre_monsoon,2,0,2001-2005,5,28.155649,37.623177,261.384,8.20634,,0.376232,0.440539,0.453316,34.237091,1141.011481,5.395444,271.147071
84510,7662,88214,39330,pre_monsoon,2,0,2001-2005,5,,-17.060757,-179.48,3.592377,6.454691,-0.170608,0.421072,0.305978,-15.525289,1141.011481,3.640144,15.362107
59937,22232,88214,39330,monsoon,1,1,2001-2005,5,,-0.128055,-3.919,0.127894,0.514808,-0.001281,0.276295,0.237499,-0.11781,4102.786304,10.216916,-0.556601
64615,22251,88214,39330,monsoon,1,1,2001-2005,5,1.133993,0.143769,7.3296,0.367523,1.258639,0.001438,0.473346,0.413126,0.132268,4102.786304,17.325511,0.795695
65593,22360,88214,39330,monsoon,1,1,2001-2005,5,1.102793,0.916412,43.6522,0.561616,0.893265,0.009164,0.062177,0.075869,0.843099,4102.786304,2.974123,-0.429777
72954,22269,88214,39330,monsoon,1,1,2001-2005,5,1.415253,-0.06811,-1.5772,0.284707,0.517832,-0.000681,0.021738,0.007765,-0.062661,4102.786304,0.323915,-0.080462
75628,22315,88214,39330,monsoon,1,1,2001-2005,5,12.28523,7.662357,316.9802,5.907417,0.534694,0.076624,0.101501,0.031388,7.049368,4102.786304,1.302327,49.70864
77055,10331,88214,39330,monsoon,1,1,2001-2005,5,0.239118,0.018209,27.378,0.354878,1.109431,0.000182,0.193686,0.120617,0.016753,4102.786304,5.18734,0.545026
77396,10330,88214,39330,monsoon,1,1,2001-2005,5,1.913841,-0.813229,34.25,1.965984,6.178689,-0.008132,0.014648,0.005539,-0.748171,4102.786304,0.2363,3.282765
77556,10296,88214,39330,monsoon,1,1,2001-2005,5,4.57766,4.630776,216.83,1.971896,,0.046308,3.366148,2.893569,4.260314,4102.786304,116.087543,4.95155
77574,10286,88214,39330,monsoon,1,1,2001-2005,5,3.177964,2.567953,100.196,1.563025,,0.02568,0.116137,0.114235,2.362517,4102.786304,4.93169,6.334539
80479,10315,88214,39330,monsoon,1,1,2001-2005,5,3.303907,-3.177926,-68.864,2.711867,9.619419,-0.031779,0.387088,0.251227,-2.923692,4102.786304,10.747287,9.427419
81816,5116,88214,39330,monsoon,1,1,2001-2005,5,3.115219,-6.808149,-64.86,4.897352,13.968951,-0.068081,0.443353,0.172924,-6.263497,4102.786304,7.17481,-5.366797
82102,10309,88214,39330,monsoon,1,1,2001-2005,5,2.42194,1.336799,109.356,0.548182,0.485456,0.013368,0.158648,0.131251,1.229855,4102.786304,5.195484,0.095863
83840,10317,88214,39330,monsoon,1,1,2001-2005,5,0.198488,-0.851709,-19.356,0.996178,5.035169,-0.008517,1.462103,1.729464,-0.783572,4102.786304,70.285272,-6.521683
83885,10361,88214,39330,monsoon,1,1,2001-2005,5,3.447119,-2.333069,-15.11,5.058717,13.929585,-0.023331,0.599237,1.518225,-2.146423,4102.786304,58.872236,-32.704783
83900,10329,88214,39330,monsoon,1,1,2001-2005,5,5.156671,-9.198239,-124.312,10.125055,30.298826,-0.091982,0.488919,0.351019,-8.46238,4102.786304,15.374359,-27.513347
83996,10275,88214,39330,monsoon,1,1,2001-2005,5,51.867263,44.341715,3047.07,21.369205,29.682839,0.443417,0.528506,0.492114,40.794378,4102.786304,22.798543,-20.520698
84434,5119,88214,39330,monsoon,1,1,2001-2005,5,6.38997,-7.480126,-146.874,6.114249,24.904398,-0.074801,1.831422,5.791901,-6.881716,4102.786304,231.003327,18.865618
85019,1929,88214,39330,monsoon,1,1,2001-2005,5,85.471607,27.131683,1101.42,17.09322,26.702471,0.271317,1.029547,2.206194,24.961149,4102.786304,86.293533,12.423222
87022,1926,88214,39330,monsoon,1,1,2001-2005,5,3.382902,-6.167611,-123.28,4.508146,18.029157,-0.061676,2.888245,10.715338,-5.674202,4102.786304,416.034649,14.436337
22396,22256,88214,39330,monsoon,2,0,2001-2005,5,0.021278,0.001188,0.0264,0.012183,0.16675,1.2e-05,0.478498,0.416322,0.001093,4102.786304,17.458908,-0.058333
71203,10354,88214,39330,monsoon,2,0,2001-2005,5,0.617085,0.012524,-0.644,0.18608,1.492036,0.000125,0.121584,0.463287,0.011522,4102.786304,18.132661,0.85453
83505,10308,88214,39330,monsoon,2,0,2001-2005,5,0.978416,-2.62218,-47.256,1.209208,6.717663,-0.026222,0.318507,0.235277,-2.412405,4102.786304,9.696211,2.18341
83907,10324,88214,39330,monsoon,2,0,2001-2005,5,20.924643,11.780799,449.178,10.234242,,0.117808,0.440539,0.533773,10.838335,4102.786304,21.750037,69.040895
84510,7662,88214,39330,monsoon,2,0,2001-2005,5,6.746429,2.78555,277.56,1.831176,1.786977,0.027855,0.421072,0.314679,2.562706,4102.786304,13.174372,0.806973
59937,22232,88214,39330,winter,1,1,2001-2005,5,1.153309,-0.032701,-1.3296,0.251023,0.087469,-0.000327,0.276295,0.133394,-0.030085,1688.886793,2.412378,0.384171
64615,22251,88214,39330,winter,1,1,2001-2005,5,1.134239,-0.82855,-26.0458,0.775077,2.311376,-0.008285,0.473346,0.439765,-0.762266,1688.886793,8.063697,1.573071
