source_gww_id,source_gdw_id,target_gww_id,target_gdw_id,year,season,hops,direct,source_delta_storage_mcm,source_full_runoff_mcm,target_full_runoff_mcm,pair_impact_ratio,pair_impact_pct_of_target_runoff,pair_impact_days,runoff_coverage_pct,area_coverage_pct,activity_share_pct,drawdown_share_pct,fill_share_pct,signed_storage_change_share_pct
77396,10330,88993,1920,2009,monsoon,2,0,2.2,0.375706,26660.68047,8.3e-05,0.008252,0.007592,0.001409,0.005482,0.013712,,0.01788,0.025687
77556,10296,88993,1920,2009,monsoon,2,0,-9.33,164.698163,26660.68047,-0.00035,-0.034995,-0.032196,0.617757,1.259807,0.058152,0.24948,,-0.108935
77574,10286,88993,1920,2009,monsoon,2,0,-6.34,8.269189,26660.68047,-0.000238,-0.02378,-0.021878,0.031016,0.043465,0.039516,0.169529,,-0.074024
80479,10315,88993,1920,2009,monsoon,2,0,-60.53,8.120119,26660.68047,-0.00227,-0.227038,-0.208875,0.030457,0.144871,0.377268,1.618545,,-0.706735
81816,5116,88993,1920,2009,monsoon,2,0,-99.52,9.269207,26660.68047,-0.003733,-0.373284,-0.343421,0.034767,0.165928,0.620283,2.66112,,-1.161973
82102,10309,88993,1920,2009,monsoon,2,0,-4.23,7.46766,26660.68047,-0.000159,-0.015866,-0.014597,0.02801,0.059375,0.026365,0.113108,,-0.049389
83840,10317,88993,1920,2009,monsoon,2,0,0.0,105.276615,26660.68047,0.0,0.0,0.0,0.394876,0.547204,0.0,,,0.0
83885,10361,88993,1920,2009,monsoon,2,0,-136.36,71.405157,26660.68047,-0.005115,-0.511465,-0.470548,0.267829,0.224269,0.849897,3.646205,,-1.592109
83900,10329,88993,1920,2009,monsoon,2,0,-0.68,10.656789,26660.68047,-2.6e-05,-0.002551,-0.002347,0.039972,0.182982,0.004238,0.018183,,-0.00794
83996,10275,88993,1920,2009,monsoon,2,0,0.0,36.512722,26660.68047,0.0,0.0,0.0,0.136953,0.197798,0.0,,,0.0
84434,5119,88993,1920,2009,monsoon,2,0,17.33,181.375916,26660.68047,0.00065,0.065002,0.059802,0.680312,0.685424,0.108013,,0.140843,0.202341
85019,1929,88993,1920,2009,monsoon,2,0,73.7,105.103681,26660.68047,0.002764,0.276437,0.254322,0.394227,0.385316,0.459353,,0.598967,0.860505
87022,1926,88993,1920,2009,monsoon,2,0,40.7,350.624101,26660.68047,0.001527,0.152659,0.140447,1.315136,1.080948,0.253673,,0.330773,0.475204
68336,22225,88993,1920,2009,monsoon,3,0,122.694,7.357624,26660.68047,0.004602,0.460206,0.423389,0.027597,0.017187,0.76472,,0.997146,1.432548
71203,10354,88993,1920,2009,monsoon,3,0,4.14,14.345506,26660.68047,0.000155,0.015528,0.014286,0.053808,0.045504,0.025804,,0.033646,0.048338
73353,22217,88993,1920,2009,monsoon,3,0,-3.47,14.675515,26660.68047,-0.00013,-0.013015,-0.011974,0.055046,0.041329,0.021628,0.092786,,-0.040515
74276,10257,88993,1920,2009,monsoon,3,0,1.87,46.483698,26660.68047,7e-05,0.007014,0.006453,0.174353,0.221929,0.011655,,0.015198,0.021834
79003,10242,88993,1920,2009,monsoon,3,0,-1.49,17.378294,26660.68047,-5.6e-05,-0.005589,-0.005142,0.065183,0.051071,0.009287,0.039842,,-0.017397
80380,22131,88993,1920,2009,monsoon,3,0,-573.0,91.381404,26660.68047,-0.021492,-2.149232,-1.977294,0.342757,0.425058,3.571362,15.321761,,-6.690221
82107,10246,88993,1920,2009,monsoon,3,0,39.69,34.887325,26660.68047,0.001489,0.148871,0.136961,0.130857,0.127642,0.247378,,0.322564,0.463412
82541,10262,88993,1920,2009,monsoon,3,0,-6.13,39.288974,26660.68047,-0.00023,-0.022993,-0.021153,0.147367,0.126092,0.038207,0.163913,,-0.071573
83505,10308,88993,1920,2009,monsoon,3,0,-134.71,14.261187,26660.68047,-0.005053,-0.505276,-0.464854,0.053491,0.119204,0.839613,3.602085,,-1.572844
83907,10324,88993,1920,2009,monsoon,3,0,62.17,33.403077,26660.68047,0.002332,0.23319,0.214535,0.12529,0.164875,0.38749,,0.505262,0.725883
84510,7662,88993,1920,2009,monsoon,3,0,-1.2,20.11484,26660.68047,-4.5e-05,-0.004501,-0.004141,0.075448,0.15759,0.007479,0.032087,,-0.014011
84647,10258,88993,1920,2009,monsoon,3,0,-20.93,2863.423843,26660.68047,-0.000785,-0.078505,-0.072225,10.74025,10.34269,0.130451,0.559659,,-0.244374
90092,350,88993,1920,2009,monsoon,3,0,7844.0,1401.179882,26660.68047,0.294216,29.421605,27.067876,5.255604,4.904974,48.889643,,63.748936,91.5848
90206,349,88993,1920,2009,monsoon,3,0,-611.0,2402.100106,26660.68047,-0.022918,-2.291764,-2.108423,9.009898,10.097165,3.808207,16.337864,,-7.1339
42557,22202,88993,1920,2009,monsoon,4,0,-4.577,42.118562,26660.68047,-0.000172,-0.017168,-0.015794,0.15798,0.278228,0.028527,0.122387,,-0.05344
69942,22220,88993,1920,2009,monsoon,4,0,-13.64,8.646487,26660.68047,-0.000512,-0.051161,-0.047069,0.032432,0.041555,0.085015,0.364727,,-0.159258
71604,22229,88993,1920,2009,monsoon,4,0,-1.0,17.823503,26660.68047,-3.8e-05,-0.003751,-0.003451,0.066853,0.05476,0.006233,0.02674,,-0.011676
74854,10285,88993,1920,2009,monsoon,4,0,16.88,11.907381,26660.68047,0.000633,0.063314,0.058249,0.044663,0.082924,0.105209,,0.137185,0.197087
75009,5110,88993,1920,2009,monsoon,4,0,0.0,577.727528,26660.68047,0.0,0.0,0.0,2.166965,0.71351,0.0,,,0.0
75892,10237,88993,1920,2009,monsoon,4,0,0.0,8.775462,26660.68047,0.0,0.0,0.0,0.032915,0.023325,0.0,,,0.0
77784,10270,88993,1920,2009,monsoon,4,0,30.42,4.188098,26660.68047,0.001141,0.114101,0.104973,0.015709,0.037167,0.1896,,0.247226,0.355177
78108,10287,88993,1920,2009,monsoon,4,0,-2.71,8.65464,26660.68047,-0.000102,-0.010165,-0.009352,0.032462,0.063562,0.016891,0.072464,,-0.031641
78591,10267,88993,1920,2009,monsoon,4,0,9.59,16.371794,26660.68047,0.00036,0.035971,0.033093,0.061408,0.103863,0.059772,,0.077939,0.111971
79516,10290,88993,1920,2009,monsoon,4,0,0.01,29.801925,26660.68047,0.0,3.8e-05,3.5e-05,0.111782,0.269086,6.2e-05,,8.1e-05,0.000117
81588,10291,88993,1920,2009,monsoon,4,0,0.0,43.625283,26660.68047,0.0,0.0,0.0,0.163632,0.16032,0.0,,,0.0
82180,10250,88993,1920,2009,monsoon,4,0,-418.32,27.860222,26660.68047,-0.015691,-1.569052,-1.443528,0.104499,0.180169,2.607281,11.185688,,-4.884211
83293,10265,88993,1920,2009,monsoon,4,0,-21.46,26.043582,26660.68047,-0.000805,-0.080493,-0.074054,0.097685,0.132239,0.133755,0.573831,,-0.250562
50929,22216,88993,1920,2009,monsoon,5,0,1.014,0.796983,26660.68047,3.8e-05,0.003803,0.003499,0.002989,0.006381,0.00632,,0.008241,0.011839
84027,5107,88993,1920,2009,monsoon,5,0,-9.52,348.358088,26660.68047,-0.000357,-0.035708,-0.032851,1.306636,0.449643,0.059336,0.25456,,-0.111153
50305,22323,88993,1920,2009,winter,1,1,0.0,91.691485,9994.473243,0.0,0.0,0.0,0.917422,0.503586,0.0,,,0.0
56445,22328,88993,1920,2009,winter,1,1,-17.605,2.709546,9994.473243,-0.001761,-0.176147,-0.162056,0.02711,0.014242,0.014846,0.179967,,-0.01778
64349,22244,88993,1920,2009,winter,1,1,-0.77,34.061549,9994.473243,-7.7e-05,-0.007704,-0.007088,0.340804,0.252211,0.000649,0.007871,,-0.000778
67494,22345,88993,1920,2009,winter,1,1,-127.049,9.221336,9994.473243,-0.012712,-1.271193,-1.169497,0.092264,0.047924,0.107141,1.298754,,-0.128311
71613,22194,88993,1920,2009,winter,1,1,81.97,82.622137,9994.473243,0.008202,0.820153,0.754541,0.826678,0.57302,0.069126,,0.075341,0.082784
72210,10345,88993,1920,2009,winter,1,1,-4.97,5.342718,9994.473243,-0.000497,-0.049727,-0.045749,0.053457,0.029236,0.004191,0.050806,,-0.005019
72430,10341,88993,1920,2009,winter,1,1,-4.78,5.56056,9994.473243,-0.000478,-0.047826,-0.044,0.055636,0.02602,0.004031,0.048863,,-0.004827
72492,10349,88993,1920,2009,winter,1,1,4.69,8.742503,9994.473243,0.000469,0.046926,0.043172,0.087473,0.051391,0.003955,,0.004311,0.004737
73035,10268,88993,1920,2009,winter,1,1,158.9,1.741269,9994.473243,0.015899,1.589879,1.462688,0.017422,0.009866,0.134001,,0.14605,0.160479
73058,10271,88993,1920,2009,winter,1,1,-213.53,2.283802,9994.473243,-0.021365,-2.136481,-1.965562,0.022851,0.014463,0.180071,2.182804,,-0.215652
73525,10348,88993,1920,2009,winter,1,1,-17.46,9.824107,9994.473243,-0.001747,-0.174697,-0.160721,0.098295,0.04679,0.014724,0.178484,,-0.017633
73707,22290,88993,1920,2009,winter,1,1,-26.792,16.280603,9994.473243,-0.002681,-0.268068,-0.246623,0.162896,0.135057,0.022594,0.27388,,-0.027058
74742,39312,88993,1920,2009,winter,1,1,-30.132,4680.232047,9994.473243,-0.003015,-0.301487,-0.277368,46.828201,40.171593,0.02541,0.308023,,-0.030431
75723,10337,88993,1920,2009,winter,1,1,-22.97,25.782558,9994.473243,-0.002298,-0.229827,-0.211441,0.257968,0.118509,0.019371,0.23481,,-0.023198
76394,10273,88993,1920,2009,winter,1,1,-2.53,3.921485,9994.473243,-0.000253,-0.025314,-0.023289,0.039237,0.023275,0.002134,0.025863,,-0.002555
76613,10333,88993,1920,2009,winter,1,1,-1.55,7.083615,9994.473243,-0.000155,-0.015509,-0.014268,0.070875,0.034085,0.001307,0.015845,,-0.001565
77259,10284,88993,1920,2009,winter,1,1,44.93,38.284266,9994.473243,0.004495,0.449548,0.413585,0.383054,0.292927,0.03789,,0.041296,0.045376
77658,10351,88993,1920,2009,winter,1,1,0.0,1.349159,9994.473243,0.0,0.0,0.0,0.013499,0.006821,0.0,,,0.0
77869,10339,88993,1920,2009,winter,1,1,0.0,21.615317,9994.473243,0.0,0.0,0.0,0.216273,0.110665,0.0,,,0.0
80080,10288,88993,1920,2009,winter,1,1,0.0,6.439867,9994.473243,0.0,0.0,0.0,0.064434,0.045179,0.0,,,0.0
80562,10255,88993,1920,2009,winter,1,1,-16.71,6.851416,9994.473243,-0.001672,-0.167192,-0.153817,0.068552,0.045469,0.014092,0.170817,,-0.016876
81013,10272,88993,1920,2009,winter,1,1,-3399.66,3.437605,9994.473243,-0.340154,-34.015399,-31.294168,0.034395,0.025667,2.866953,34.752917,,-3.433438
81062,10260,88993,1920,2009,winter,1,1,-1.04,4.96113,9994.473243,-0.000104,-0.010406,-0.009573,0.049639,0.030133,0.000877,0.010631,,-0.00105
81494,10340,88993,1920,2009,winter,1,1,0.65,27.660977,9994.473243,6.5e-05,0.006504,0.005983,0.276763,0.134866,0.000548,,0.000597,0.000656
84380,10326,88993,1920,2009,winter,1,1,5.28,30.071341,9994.473243,0.000528,0.052829,0.048603,0.30088,0.178352,0.004453,,0.004853,0.005332
89953,358,88993,1920,2009,winter,1,1,2025.0,277.917507,9994.473243,0.202612,20.261198,18.640302,2.780712,1.734695,1.707694,,1.861238,2.04512
59937,22232,88993,1920,2009,winter,2,0,-4.401,2.260146,9994.473243,-0.00044,-0.044034,-0.040512,0.022614,0.103405,0.003711,0.044989,,-0.004445
61693,22249,88993,1920,2009,winter,2,0,-14.868,49.183699,9994.473243,-0.001488,-0.148762,-0.136861,0.492109,0.363317,0.012538,0.151988,,-0.015016
64615,22251,88993,1920,2009,winter,2,0,0.994,18.375859,9994.473243,9.9e-05,0.009945,0.00915,0.18386,0.177153,0.000838,,0.000914,0.001004
65593,22360,88993,1920,2009,winter,2,0,0.73,4.107094,9994.473243,7.3e-05,0.007304,0.00672,0.041094,0.02327,0.000616,,0.000671,0.000737
72565,26070,88993,1920,2009,winter,2,0,0.0,3.778216,9994.473243,0.0,0.0,0.0,0.037803,0.02112,0.0,,,0.0
72954,22269,88993,1920,2009,winter,2,0,-3.619,0.167076,9994.473243,-0.000362,-0.03621,-0.033313,0.001672,0.008136,0.003052,0.036995,,-0.003655
74094,22242,88993,1920,2009,winter,2,0,-172.373,4603.134258,9994.473243,-0.017247,-1.724683,-1.586709,46.056797,39.614099,0.145363,1.762078,,-0.174086
75061,26048,88993,1920,2009,winter,2,0,0.0,13.631248,9994.473243,0.0,0.0,0.0,0.136388,0.073996,0.0,,,0.0
75628,22315,88993,1920,2009,winter,2,0,-77.32,0.353765,9994.473243,-0.007736,-0.773628,-0.711737,0.00354,0.037987,0.065204,0.790401,,-0.078088
76436,26054,88993,1920,2009,winter,2,0,0.0,4.499591,9994.473243,0.0,0.0,0.0,0.045021,0.025606,0.0,,,0.0
77055,10331,88993,1920,2009,winter,2,0,-112.67,1.966725,9994.473243,-0.011273,-1.127323,-1.037137,0.019678,0.072488,0.095015,1.151766,,-0.113789
77396,10330,88993,1920,2009,winter,2,0,17.57,0.081047,9994.473243,0.001758,0.175797,0.161733,0.000811,0.005482,0.014817,,0.016149,0.017745
77556,10296,88993,1920,2009,winter,2,0,-8.8,41.85001,9994.473243,-0.00088,-0.088049,-0.081005,0.418732,1.259807,0.007421,0.089958,,-0.008887
77574,10286,88993,1920,2009,winter,2,0,-7.3,1.992875,9994.473243,-0.00073,-0.07304,-0.067197,0.01994,0.043465,0.006156,0.074624,,-0.007373
80479,10315,88993,1920,2009,winter,2,0,-63.93,4.323615,9994.473243,-0.006397,-0.639654,-0.588481,0.04326,0.144871,0.053913,0.653522,,-0.064565
81816,5116,88993,1920,2009,winter,2,0,-69.72,2.201103,9994.473243,-0.006976,-0.697586,-0.641779,0.022023,0.165928,0.058795,0.712711,,-0.070413
82102,10309,88993,1920,2009,winter,2,0,-4.86,1.612506,9994.473243,-0.000486,-0.048627,-0.044737,0.016134,0.059375,0.004098,0.049681,,-0.004908
83840,10317,88993,1920,2009,winter,2,0,0.0,32.96622,9994.473243,0.0,0.0,0.0,0.329845,0.547204,0.0,,,0.0
83885,10361,88993,1920,2009,winter,2,0,-49.33,55.828619,9994.473243,-0.004936,-0.493573,-0.454087,0.558595,0.224269,0.0416,0.504274,,-0.04982
83900,10329,88993,1920,2009,winter,2,0,-0.52,7.389538,9994.473243,-5.2e-05,-0.005203,-0.004787,0.073936,0.182982,0.000439,0.005316,,-0.000525
83996,10275,88993,1920,2009,winter,2,0,-42.2,8.341246,9994.473243,-0.004222,-0.422233,-0.388455,0.083459,0.197798,0.035588,0.431388,,-0.042619
84434,5119,88993,1920,2009,winter,2,0,19.53,126.930061,9994.473243,0.001954,0.195408,0.179775,1.270003,0.685424,0.01647,,0.017951,0.019724
85019,1929,88993,1920,2009,winter,2,0,57.7,90.649208,9994.473243,0.005773,0.577319,0.531134,0.906993,0.385316,0.048659,,0.053034,0.058273
87022,1926,88993,1920,2009,winter,2,0,37.6,206.407509,9994.473243,0.003762,0.376208,0.346111,2.065216,1.080948,0.031708,,0.034559,0.037974
68336,22225,88993,1920,2009,winter,3,0,-21.508,2.501944,9994.473243,-0.002152,-0.215199,-0.197983,0.025033,0.017187,0.018138,0.219865,,-0.021722
71203,10354,88993,1920,2009,winter,3,0,1.43,9.747343,9994.473243,0.000143,0.014308,0.013163,0.097527,0.045504,0.001206,,0.001314,0.001444
73353,22217,88993,1920,2009,winter,3,0,0.0,5.378456,9994.473243,0.0,0.0,0.0,0.053814,0.041329,0.0,,,0.0
74276,10257,88993,1920,2009,winter,3,0,0.19,15.823481,9994.473243,1.9e-05,0.001901,0.001749,0.158322,0.221929,0.00016,,0.000175,0.000192
79003,10242,88993,1920,2009,winter,3,0,-57.47,8.069705,9994.473243,-0.00575,-0.575018,-0.529016,0.080742,0.051071,0.048465,0.587485,,-0.058041
80380,22131,88993,1920,2009,winter,3,0,-79.21,27.416893,9994.473243,-0.007925,-0.792538,-0.729135,0.274321,0.425058,0.066798,0.809722,,-0.079997
82107,10246,88993,1920,2009,winter,3,0,27.55,16.585681,9994.473243,0.002757,0.275652,0.2536,0.165949,0.127642,0.023233,,0.025322,0.027824
82541,10262,88993,1920,2009,winter,3,0,-8.01,15.425547,9994.473243,-0.000801,-0.080144,-0.073733,0.154341,0.126092,0.006755,0.081882,,-0.00809
83505,10308,88993,1920,2009,winter,3,0,-149.06,3.381124,9994.473243,-0.014914,-1.491424,-1.37211,0.03383,0.119204,0.125703,1.523761,,-0.150541
83907,10324,88993,1920,2009,winter,3,0,-63.17,10.567133,9994.473243,-0.00632,-0.632049,-0.581485,0.10573,0.164875,0.053272,0.645753,,-0.063798
84510,7662,88993,1920,2009,winter,3,0,-1.6,5.140846,9994.473243,-0.00016,-0.016009,-0.014728,0.051437,0.15759,0.001349,0.016356,,-0.001616
84647,10258,88993,1920,2009,winter,3,0,18732.46,1198.78081,9994.473243,1.874282,187.428187,172.433932,11.994437,10.34269,15.797191,,17.217559,18.91858
90092,350,88993,1920,2009,winter,3,0,-2129.0,713.489594,9994.473243,-0.213018,-21.301773,-19.597631,7.138841,4.904974,1.795398,21.763635,,-2.150153
90206,349,88993,1920,2009,winter,3,0,87562.0,1170.34799,9994.473243,8.761042,876.104202,806.015865,11.709952,10.097165,73.841538,,80.48083,88.431988
42557,22202,88993,1920,2009,winter,4,0,-4.866,32.642234,9994.473243,-0.000487,-0.048687,-0.044792,0.326603,0.278228,0.004104,0.049743,,-0.004914
69942,22220,88993,1920,2009,winter,4,0,-1.52,8.144859,9994.473243,-0.000152,-0.015208,-0.013992,0.081494,0.041555,0.001282,0.015538,,-0.001535
71604,22229,88993,1920,2009,winter,4,0,0.97,13.778882,9994.473243,9.7e-05,0.009705,0.008929,0.137865,0.05476,0.000818,,0.000892,0.00098
74854,10285,88993,1920,2009,winter,4,0,-72.5,4.16066,9994.473243,-0.007254,-0.725401,-0.667369,0.04163,0.082924,0.06114,0.741129,,-0.07322
75009,5110,88993,1920,2009,winter,4,0,0.0,184.242036,9994.473243,0.0,0.0,0.0,1.843439,0.71351,0.0,,,0.0
75892,10237,88993,1920,2009,winter,4,0,-0.13,3.073092,9994.473243,-1.3e-05,-0.001301,-0.001197,0.030748,0.023325,0.00011,0.001329,,-0.000131
77784,10270,88993,1920,2009,winter,4,0,4.91,3.433105,9994.473243,0.000491,0.049127,0.045197,0.03435,0.037167,0.004141,,0.004513,0.004959
78108,10287,88993,1920,2009,winter,4,0,-3.72,2.600521,9994.473243,-0.000372,-0.037221,-0.034243,0.02602,0.063562,0.003137,0.038028,,-0.003757
78591,10267,88993,1920,2009,winter,4,0,13.17,5.312747,9994.473243,0.001318,0.131773,0.121231,0.053157,0.103863,0.011106,,0.012105,0.013301
79516,10290,88993,1920,2009,winter,4,0,0.02,7.81582,9994.473243,2e-06,0.0002,0.000184,0.078201,0.269086,1.7e-05,,1.8e-05,2e-05
81588,10291,88993,1920,2009,winter,4,0,-63.59,40.698837,9994.473243,-0.006363,-0.636252,-0.585352,0.407213,0.16032,0.053626,0.650047,,-0.064222
82180,10250,88993,1920,2009,winter,4,0,-98.61,5.776654,9994.473243,-0.009866,-0.986645,-0.907714,0.057798,0.180169,0.083158,1.008038,,-0.09959
83293,10265,88993,1920,2009,winter,4,0,-252.92,12.762914,9994.473243,-0.025306,-2.530599,-2.328151,0.1277,0.132239,0.213289,2.585467,,-0.255433
50929,22216,88993,1920,2009,winter,5,0,0.336,0.483385,9994.473243,3.4e-05,0.003362,0.003093,0.004837,0.006381,0.000283,,0.000309,0.000339
84027,5107,88993,1920,2009,winter,5,0,-2256.03,119.535951,9994.473243,-0.225728,-22.572775,-20.766953,1.196021,0.449643,1.902523,23.062196,,-2.278445
50305,22323,88993,1920,2010,dry,1,1,0.0,6.083289,1298.248597,0.0,0.0,0.0,0.468577,0.503586,0.0,,,-0.0
56445,22328,88993,1920,2010,dry,1,1,-1.189,0.142906,1298.248597,-0.000916,-0.091585,-0.082426,0.011008,0.014242,0.005286,0.005688,,0.006157
64349,22244,88993,1920,2010,dry,1,1,-9.36,4.137807,1298.248597,-0.00721,-0.720971,-0.648874,0.318722,0.252211,0.041615,0.044781,,0.048467
67494,22345,88993,1920,2010,dry,1,1,14.861,0.445669,1298.248597,0.011447,1.144696,1.030226,0.034328,0.047924,0.066073,,0.934699,-0.076952
71613,22194,88993,1920,2010,dry,1,1,-19.22,8.486433,1298.248597,-0.014805,-1.480456,-1.33241,0.653683,0.57302,0.085453,0.091953,,0.099523
72210,10345,88993,1920,2010,dry,1,1,0.25,0.321596,1298.248597,0.000193,0.019257,0.017331,0.024772,0.029236,0.001112,,0.015724,-0.001295
72430,10341,88993,1920,2010,dry,1,1,-4.2,0.281422,1298.248597,-0.003235,-0.323513,-0.291161,0.021677,0.02602,0.018673,0.020094,,0.021748
72492,10349,88993,1920,2010,dry,1,1,-5.42,0.537984,1298.248597,-0.004175,-0.417486,-0.375737,0.041439,0.051391,0.024098,0.025931,,0.028065
73035,10268,88993,1920,2010,dry,1,1,974.02,0.108063,1298.248597,0.750257,75.025692,67.523123,0.008324,0.009866,4.330541,,61.262086,-5.043592
73058,10271,88993,1920,2010,dry,1,1,-12.54,0.211427,1298.248597,-0.009659,-0.965917,-0.869325,0.016286,0.014463,0.055753,0.059994,,0.064934
73525,10348,88993,1920,2010,dry,1,1,14.22,0.47289,1298.248597,0.010953,1.095322,0.98579,0.036425,0.04679,0.063223,,0.894383,-0.073633
73707,22290,88993,1920,2010,dry,1,1,-35.394,2.263844,1298.248597,-0.027263,-2.726288,-2.453659,0.174377,0.135057,0.157363,0.169333,,0.183274
74742,39312,88993,1920,2010,dry,1,1,0.0,545.343836,1298.248597,0.0,0.0,0.0,42.006118,40.171593,0.0,,,-0.0
75723,10337,88993,1920,2010,dry,1,1,26.15,1.765482,1298.248597,0.020143,2.014252,1.812827,0.13599,0.118509,0.116264,,1.644734,-0.135408
76394,10273,88993,1920,2010,dry,1,1,0.0,0.247529,1298.248597,0.0,0.0,0.0,0.019066,0.023275,0.0,,,-0.0
76613,10333,88993,1920,2010,dry,1,1,0.0,0.607715,1298.248597,0.0,0.0,0.0,0.04681,0.034085,0.0,,,-0.0
77259,10284,88993,1920,2010,dry,1,1,10.55,5.142334,1298.248597,0.008126,0.812633,0.73137,0.396098,0.292927,0.046906,,0.663554,-0.054629
77658,10351,88993,1920,2010,dry,1,1,-20.06,0.071998,1298.248597,-0.015452,-1.545159,-1.390643,0.005546,0.006821,0.089188,0.095972,,0.103873
77869,10339,88993,1920,2010,dry,1,1,0.0,1.258547,1298.248597,0.0,0.0,0.0,0.096942,0.110665,0.0,,,-0.0
80080,10288,88993,1920,2010,dry,1,1,17.71,0.771975,1298.248597,0.013641,1.364146,1.227731,0.059463,0.045179,0.07874,,1.11389,-0.091704
80562,10255,88993,1920,2010,dry,1,1,-17.33,0.533461,1298.248597,-0.013349,-1.334875,-1.201388,0.041091,0.045469,0.07705,0.082911,,0.089737
81013,10272,88993,1920,2010,dry,1,1,-32.43,0.448672,1298.248597,-0.02498,-2.497981,-2.248183,0.03456,0.025667,0.144185,0.155153,,0.167926
81062,10260,88993,1920,2010,dry,1,1,0.0,0.325614,1298.248597,0.0,0.0,0.0,0.025081,0.030133,0.0,,,-0.0
81494,10340,88993,1920,2010,dry,1,1,-1.94,1.692778,1298.248597,-0.001494,-0.149432,-0.134489,0.130389,0.134866,0.008625,0.009281,,0.010046
84380,10326,88993,1920,2010,dry,1,1,5.13,3.201035,1298.248597,0.003951,0.395148,0.355633,0.246566,0.178352,0.022808,,0.322657,-0.026564
89953,358,88993,1920,2010,dry,1,1,-6424.0,16.494457,1298.248597,-4.948205,-494.820485,-445.338436,1.270516,1.734695,28.561422,30.733969,,33.264238
59937,22232,88993,1920,2010,dry,2,0,-1.909,0.918473,1298.248597,-0.00147,-0.147044,-0.13234,0.070747,0.103405,0.008488,0.009133,,0.009885
61693,22249,88993,1920,2010,dry,2,0,0.0,6.598305,1298.248597,0.0,0.0,0.0,0.508247,0.363317,0.0,,,-0.0
64615,22251,88993,1920,2010,dry,2,0,0.377,2.894417,1298.248597,0.00029,0.029039,0.026135,0.222948,0.177153,0.001676,,0.023712,-0.001952
65593,22360,88993,1920,2010,dry,2,0,0.503,0.400316,1298.248597,0.000387,0.038745,0.03487,0.030835,0.02327,0.002236,,0.031637,-0.002605
72565,26070,88993,1920,2010,dry,2,0,8.27,0.223619,1298.248597,0.00637,0.637012,0.573311,0.017225,0.02112,0.036769,,0.520151,-0.042823
72954,22269,88993,1920,2010,dry,2,0,0.632,0.049834,1298.248597,0.000487,0.048681,0.043813,0.003839,0.008136,0.00281,,0.03975,-0.003273
74094,22242,88993,1920,2010,dry,2,0,0.0,535.987031,1298.248597,0.0,0.0,0.0,41.285393,39.614099,0.0,,,-0.0
75061,26048,88993,1920,2010,dry,2,0,-0.98,0.771828,1298.248597,-0.000755,-0.075486,-0.067938,0.059451,0.073996,0.004357,0.004689,,0.005075
75628,22315,88993,1920,2010,dry,2,0,-977.942,0.103253,1298.248597,-0.753278,-75.327792,-67.795013,0.007953,0.037987,4.347979,4.678711,,5.0639
76436,26054,88993,1920,2010,dry,2,0,-0.1,0.274935,1298.248597,-7.7e-05,-0.007703,-0.006932,0.021177,0.025606,0.000445,0.000478,,0.000518
77055,10331,88993,1920,2010,dry,2,0,12.03,0.595494,1298.248597,0.009266,0.926633,0.83397,0.045869,0.072488,0.053486,,0.75664,-0.062293
77396,10330,88993,1920,2010,dry,2,0,8.07,0.018502,1298.248597,0.006216,0.621607,0.559446,0.001425,0.005482,0.03588,,0.507572,-0.041787
77556,10296,88993,1920,2010,dry,2,0,-8.03,11.941696,1298.248597,-0.006185,-0.618526,-0.556673,0.919831,1.259807,0.035702,0.038417,,0.04158
77574,10286,88993,1920,2010,dry,2,0,-8.07,0.606459,1298.248597,-0.006216,-0.621607,-0.559446,0.046714,0.043465,0.03588,0.038609,,0.041787
80479,10315,88993,1920,2010,dry,2,0,-64.89,1.476701,1298.248597,-0.049983,-4.998272,-4.498445,0.113746,0.144871,0.288504,0.310449,,0.336008
81816,5116,88993,1920,2010,dry,2,0,231.09,0.750245,1298.248597,0.178001,17.800135,16.020121,0.057789,0.165928,1.027438,,14.534666,-1.196612
82102,10309,88993,1920,2010,dry,2,0,-7.29,0.541809,1298.248597,-0.005615,-0.561526,-0.505373,0.041734,0.059375,0.032412,0.034877,,0.037748
83840,10317,88993,1920,2010,dry,2,0,-34.79,8.151827,1298.248597,-0.026798,-2.679764,-2.411788,0.62791,0.547204,0.154678,0.166444,,0.180147
83885,10361,88993,1920,2010,dry,2,0,0.0,4.09358,1298.248597,0.0,0.0,0.0,0.315316,0.224269,0.0,,,-0.0
83900,10329,88993,1920,2010,dry,2,0,-0.77,1.79274,1298.248597,-0.000593,-0.059311,-0.05338,0.138089,0.182982,0.003423,0.003684,,0.003987
83996,10275,88993,1920,2010,dry,2,0,-732.51,3.036076,1298.248597,-0.564229,-56.422938,-50.780644,0.233859,0.197798,3.256776,3.504505,,3.793024
84434,5119,88993,1920,2010,dry,2,0,21.09,12.529215,1298.248597,0.016245,1.624496,1.462047,0.965086,0.685424,0.093767,,1.326479,-0.109207
85019,1929,88993,1920,2010,dry,2,0,41.7,6.507862,1298.248597,0.03212,3.21202,2.890818,0.50128,0.385316,0.1854,,2.622769,-0.215928
87022,1926,88993,1920,2010,dry,2,0,32.1,27.052582,1298.248597,0.024726,2.472562,2.225306,2.083775,1.080948,0.142718,,2.018966,-0.166218
68336,22225,88993,1920,2010,dry,3,0,0.0,0.204795,1298.248597,0.0,0.0,0.0,0.015775,0.017187,0.0,,,-0.0
