target_gww_id,target_gdw_id,season,window,n_years,upstream_impact_days,upstream_fill_pct_of_target_runoff,upstream_count,upstream_impact_pct_of_target_runoff,upstream_delta_storage_mcm,upstream_drawdown_pct_of_target_runoff,system_impact_pct_of_target_runoff,upstream_impact_ratio,target_full_runoff_mcm,target_delta_storage_mcm,upstream_drawdown_proxy_mcm,upstream_fill_proxy_mcm,system_delta_storage_mcm,system_impact_ratio,system_impact_days
53289,22812,dry,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-356977.640359,0.0,0.368137,-79.8945,0.0,0.0,-79.8945,-3569.776404,-324805.519225
53289,22812,pre_monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,202540.393306,0.0,0.120551,50.474333,0.0,0.0,50.474333,2025.403933,184311.757909
53289,22812,monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-39743.051291,0.0,0.16917,-0.574167,0.0,0.0,-0.574167,-397.430513,-36563.607187
53289,22812,winter,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,18048.516515,0.0,1.446115,35.688333,0.0,0.0,35.688333,180.485165,16604.635194
53551,39313,dry,2001-2005,5,195.91926,217.026239,2.0,217.026239,95.49668,0.0,200.97361,2.170262,51.53636,0.696,0.0,95.49668,96.19268,2.009736,181.471894
53551,39313,pre_monsoon,2001-2005,5,-22.335275,8.164113,2.0,-24.544258,-71.90798,32.708371,-25.316114,-0.245443,177.00455,-1.1204,83.698,11.79002,-73.02838,-0.253161,-23.037663
53551,39313,monsoon,2001-2005,5,3.385117,4.65541,2.0,3.679475,52.19794,0.975935,3.750338,0.036795,1442.301873,1.0,15.85538,68.05332,53.19794,0.037503,3.450311
53551,39313,winter,2001-2005,5,24.333767,42.046779,2.0,26.449747,127.67246,15.597033,23.836938,0.264497,322.441581,-0.4012,33.854,161.52646,127.27126,0.238369,21.929983
53551,39313,dry,2006-2010,5,-3.763476,10.63384,2.0,-4.156093,-0.7618,14.789933,-74.552706,-0.041561,36.757307,-19.08,4.8458,4.084,-19.8418,-0.745527,-67.117608
53551,39313,pre_monsoon,2006-2010,5,63.473063,70.121379,2.0,69.750619,124.654,0.37076,62.369751,0.697506,169.458404,-16.4132,0.5698,125.2238,108.2408,0.623698,56.756473
53551,39313,monsoon,2006-2010,5,2.714164,3.031106,2.0,2.950178,38.244,0.080928,2.739801,0.029502,1116.216879,-1.8472,0.741,38.985,36.3968,0.027398,2.520617
53551,39313,winter,2006-2010,5,-18.418287,6.006935,2.0,-20.019877,-59.125,26.026813,-18.109553,-0.200199,518.780372,13.782,98.9302,39.8052,-45.343,-0.181096,-16.660789
53551,39313,dry,2011-2015,5,-274.556879,6.764636,2.0,-305.078784,-164.086,311.843419,-304.768118,-3.050788,50.415525,0.0272,167.2292,3.1432,-164.0588,-3.047681,-274.276972
53551,39313,pre_monsoon,2011-2015,5,-26.963626,32.771254,2.0,-29.630358,-24.1294,62.401612,-25.5999,-0.296304,196.666998,3.8186,66.9176,42.7882,-20.3108,-0.255999,-23.295909
53551,39313,monsoon,2011-2015,5,2.162031,3.467144,2.0,2.350034,27.4532,1.11711,2.817501,0.0235,1362.154138,5.9468,14.5314,41.9846,33.4,0.028175,2.592101
53551,39313,winter,2011-2015,5,48.125134,52.325621,2.0,52.309928,186.728,0.015693,51.985059,0.523099,394.921168,-4.4808,0.0596,186.7876,182.2472,0.519851,47.826255
53551,39313,dry,2016-2021,6,-294.889607,90.574445,2.0,-326.975102,-123.7095,417.549548,-329.776973,-3.269751,46.130469,2.2485,177.891333,54.181833,-121.461,-3.29777,-297.523092
53551,39313,pre_monsoon,2016-2021,6,40.238749,51.019376,2.0,44.218405,80.989,6.800971,20.058526,0.442184,142.583721,-20.519667,5.860667,86.849667,60.469333,0.200585,18.253259
53551,39313,monsoon,2016-2021,6,4.443328,12.954288,2.0,4.829704,128.991,8.124584,5.717912,0.048297,1072.202719,8.7155,56.974667,185.965667,137.7065,0.057179,5.260479
53551,39313,winter,2016-2021,6,27.764037,63.479447,2.0,30.178301,111.953333,33.301146,28.060043,0.301783,365.065942,-7.8155,114.549833,226.503167,104.137833,0.2806,25.815239
54809,22393,dry,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-92270.888475,0.0,0.0402,-39.1552,0.0,0.0,-39.1552,-922.708885,-83565.524009
54809,22393,pre_monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,3671.564111,0.0,0.191179,7.723,0.0,0.0,7.723,36.715641,3341.123341
54809,22393,monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,468.757273,0.0,2.439145,10.735,0.0,0.0,10.735,4.687573,431.256691
54809,22393,winter,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,1015.875044,0.0,0.53062,4.1284,0.0,0.0,4.1284,10.15875,934.60504
54809,22393,dry,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-51410.92254,0.0,0.063292,-32.9466,0.0,0.0,-32.9466,-514.109225,-46411.049778
54809,22393,pre_monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,5064.782311,0.0,0.241076,9.8572,0.0,0.0,9.8572,50.647823,4608.951903
54809,22393,monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,300.489535,0.0,3.095035,13.853,0.0,0.0,13.853,3.004895,276.450372
54809,22393,winter,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,377.048202,0.0,1.407368,5.594,0.0,0.0,5.594,3.770482,346.884346
54809,22393,dry,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-38479.704035,0.0,0.05404,-15.959,0.0,0.0,-15.959,-384.79704,-34732.81337
54809,22393,pre_monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,1610.615614,0.0,0.547538,10.6026,0.0,0.0,10.6026,16.106156,1465.660209
54809,22393,monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,409.714887,0.0,3.269763,15.05,0.0,0.0,15.05,4.097149,376.937696
54809,22393,winter,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,630.30368,0.0,1.136462,6.9046,0.0,0.0,6.9046,6.303037,579.879386
54809,22393,dry,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-179757.913531,0.0,0.056511,-68.986167,0.0,0.0,-68.986167,-1797.579135,-162512.092433
54809,22393,pre_monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,7962.400744,0.0,0.146793,8.214833,0.0,0.0,8.214833,79.624007,7245.784677
54809,22393,monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,2013.295288,0.0,2.444656,41.134333,0.0,0.0,41.134333,20.132953,1852.231665
54809,22393,winter,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1676.121154,0.0,1.264653,11.178667,0.0,0.0,11.178667,16.761212,1542.031462
55069,22456,dry,2001-2005,5,-718589.829452,47688.010526,2.0,-796036.177765,-238.37424,843724.188291,-859516.852249,-7960.361778,0.044598,-9.1242,270.34098,31.96674,-247.49844,-8595.168522,-775883.084688
55069,22456,pre_monsoon,2001-2005,5,28736.361762,32753.302875,2.0,31578.419519,50.64528,1174.883356,32182.465595,315.784195,0.232208,1.6232,3.32454,53.96982,52.26848,321.824656,29286.043692
55069,22456,monsoon,2001-2005,5,3818.164464,4418.483496,2.0,4150.178765,110.70874,268.304731,4285.713326,41.501788,2.711427,2.4758,8.89792,119.60666,113.18454,42.857133,3942.85626
55069,22456,winter,2001-2005,5,4708.428409,5693.658467,2.0,5117.856967,28.23464,575.8015,5439.138962,51.17857,0.538805,2.1418,3.61576,31.8504,30.37644,54.39139,5004.007845
55069,22456,dry,2006-2010,5,-28930.27371,58236.000952,2.0,-31660.868273,-42.2612,89896.869225,-31956.831244,-316.608683,0.063607,-0.2758,70.7074,28.4462,-42.537,-319.568312,-29198.936496
55069,22456,pre_monsoon,2006-2010,5,6709.557623,10516.546191,2.0,7373.140245,20.019,3143.405945,8164.710553,73.731402,0.246898,1.5902,3.4944,23.5134,21.6092,81.647106,7429.886604
55069,22456,monsoon,2006-2010,5,-49.324853,406.714436,2.0,-53.61397,17.032,460.328406,-93.004845,-0.53614,3.4399,1.3582,4.7754,21.8074,18.3902,-0.930048,-85.564458
55069,22456,winter,2006-2010,5,311.723869,1760.023979,2.0,338.830292,6.0786,1421.193687,374.820466,3.388303,1.498244,0.494,19.2166,25.2952,6.5726,3.748205,344.834829
55069,22456,dry,2011-2015,5,-219303.584565,1054.025822,2.0,-243670.406456,-103.377,244724.432278,-259518.115294,-2436.704065,0.056601,-4.2006,104.3098,0.9328,-107.5776,-2595.181153,-233460.952089
55069,22456,pre_monsoon,2011-2015,5,12937.824297,14230.850138,2.0,14217.389337,39.9882,13.4608,15701.242268,142.173893,0.412709,3.516,0.0414,40.0296,43.5042,157.012423,14288.130464
55069,22456,monsoon,2011-2015,5,2870.764724,3122.903552,2.0,3120.396439,71.1128,2.507114,3554.411438,31.203964,3.347984,11.512,0.0784,71.1912,82.6248,35.544114,3270.058523
55069,22456,winter,2011-2015,5,7719.61352,8623.98858,2.0,8390.884261,65.8666,233.104318,8615.993977,83.908843,1.362642,5.654,2.843,68.7096,71.5206,86.15994,7926.714459
55069,22456,dry,2016-2021,6,-610381.423133,0.0,2.0,-674510.07941,-305.825833,674510.07941,-733605.014824,-6745.100794,0.056676,-21.657333,305.825833,0.0,-327.483167,-7336.050148,-664038.530121
55069,22456,pre_monsoon,2016-2021,6,11849.2698,28947.821685,2.0,13021.175604,20.045667,15926.646081,15953.771457,130.211756,0.167911,4.207,14.726667,34.772333,24.252667,159.537715,14517.932026
55069,22456,monsoon,2016-2021,6,7126.276112,7745.952295,2.0,7745.952295,164.532833,0.0,8635.033514,77.459523,2.541901,16.292667,0.0,164.532833,180.8255,86.350335,7944.230833
55069,22456,winter,2016-2021,6,17314.285068,18863.198248,2.0,18819.875074,151.8135,43.323174,19180.363437,188.198751,1.380343,9.956833,0.906167,152.719667,161.770333,191.803634,17645.934362
55746,39220,dry,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,233.492344,0.0,12.714395,14.5158,0.0,0.0,14.5158,2.334923,210.192294
55746,39220,pre_monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,8.431982,0.0,33.505482,2.662,0.0,0.0,2.662,0.08432,7.673104
55746,39220,monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,1.875562,0.0,171.369892,3.4872,0.0,0.0,3.4872,0.018756,1.725517
55746,39220,winter,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,7.984356,0.0,67.353241,3.9712,0.0,0.0,3.9712,0.079844,7.345607
55746,39220,dry,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,11.092292,0.0,17.367803,1.8962,0.0,0.0,1.8962,0.110923,9.999244
55746,39220,pre_monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,69.04113,0.0,48.567477,17.076,0.0,0.0,17.076,0.690411,62.827428
55746,39220,monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,0.872723,0.0,246.259171,1.856,0.0,0.0,1.856,0.008727,0.802905
55746,39220,winter,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,0.966739,0.0,171.080606,1.5786,0.0,0.0,1.5786,0.009667,0.8894
55746,39220,dry,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-8.616786,0.0,15.69369,-0.9326,0.0,0.0,-0.9326,-0.086168,-7.750738
55746,39220,pre_monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-3.103944,0.0,72.298767,-1.2316,0.0,0.0,-1.2316,-0.031039,-2.824589
55746,39220,monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.002892,0.0,274.166296,-1.816,0.0,0.0,-1.816,-0.010029,-0.922661
55746,39220,winter,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,6.90492,0.0,114.610273,10.054,0.0,0.0,10.054,0.069049,6.352527
55746,39220,dry,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-203.135952,0.0,15.772943,-40.777333,0.0,0.0,-40.777333,-2.03136,-183.106593
55746,39220,pre_monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,6.62394,0.0,44.813703,-2.803167,0.0,0.0,-2.803167,0.066239,6.027786
55746,39220,monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,12.317383,0.0,196.497483,29.461,0.0,0.0,29.461,0.123174,11.331992
55746,39220,winter,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,6.928342,0.0,188.520272,46.886667,0.0,0.0,46.886667,0.069283,6.374074
56445,22328,dry,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-1973.129132,0.0,0.139372,-3.5144,0.0,0.0,-3.5144,-19.731291,-1776.56097
56445,22328,pre_monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-67.896156,0.0,0.881587,-0.7496,0.0,0.0,-0.7496,-0.678962,-61.785502
56445,22328,monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,42.611077,0.0,9.263273,4.967,0.0,0.0,4.967,0.426111,39.202191
56445,22328,winter,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-207.43475,0.0,1.847495,-3.8944,0.0,0.0,-3.8944,-2.074347,-190.83997
56445,22328,dry,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-8.435599,0.0,0.220464,0.0434,0.0,0.0,0.0434,-0.084356,-7.865417
56445,22328,pre_monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,581.908173,0.0,0.790574,1.794,0.0,0.0,1.794,5.819082,529.536437
56445,22328,monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,3.221951,0.0,8.853742,0.415,0.0,0.0,0.415,0.03222,2.964195
56445,22328,winter,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-275.426733,0.0,3.975595,-10.081,0.0,0.0,-10.081,-2.754267,-253.392595
56445,22328,dry,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-1216.650241,0.0,0.173945,-2.1626,0.0,0.0,-2.1626,-12.166502,-1095.040821
56445,22328,pre_monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-512.053393,0.0,0.963356,-3.0172,0.0,0.0,-3.0172,-5.120534,-465.968587
56445,22328,monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-109.38568,0.0,9.118978,-7.3258,0.0,0.0,-7.3258,-1.093857,-100.634825
56445,22328,winter,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-44.589062,0.0,3.403993,-0.883,0.0,0.0,-0.883,-0.445891,-41.021937
56445,22328,dry,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-7358.842484,0.0,0.187063,-9.739833,0.0,0.0,-9.739833,-73.588425,-6695.796429
56445,22328,pre_monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-646.898241,0.0,0.896918,-0.381,0.0,0.0,-0.381,-6.468982,-588.677399
56445,22328,monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-86.487544,0.0,7.247362,-3.835167,0.0,0.0,-3.835167,-0.864875,-79.568541
56445,22328,winter,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-72.760993,0.0,3.687119,10.839833,0.0,0.0,10.839833,-0.72761,-66.940114
56698,22943,dry,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,279420.74157,0.0,0.168149,23.3282,0.0,0.0,23.3282,2794.207416,251762.800518
56698,22943,pre_monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,891.682453,0.0,0.17788,1.42,0.0,0.0,1.42,8.916825,811.431032
56698,22943,monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-4473.500776,0.0,0.83957,8.1272,0.0,0.0,8.1272,-44.735008,-4115.620714
56698,22943,winter,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-4107.430818,0.0,0.99987,17.8746,0.0,0.0,17.8746,-41.074308,-3778.836352
56698,22943,dry,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-29067.274561,0.0,0.289285,-58.6704,0.0,0.0,-58.6704,-290.672746,-26160.547105
56698,22943,pre_monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,570.184708,0.0,0.324193,2.2096,0.0,0.0,2.2096,5.701847,518.868085
56698,22943,monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,940.816289,0.0,3.065546,27.2864,0.0,0.0,27.2864,9.408163,865.550986
56698,22943,winter,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,919.634271,0.0,3.792864,38.5494,0.0,0.0,38.5494,9.196343,846.06353
56698,22943,dry,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,9725.217914,0.0,0.230671,18.5178,0.0,0.0,18.5178,97.252179,8754.89535
56698,22943,pre_monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-40713.14679,0.0,0.367944,-54.3748,0.0,0.0,-54.3748,-407.131468,-37048.963579
56698,22943,monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,535.765475,0.0,1.741979,5.966,0.0,0.0,5.966,5.357655,492.904237
56698,22943,winter,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,420.131528,0.0,1.740885,3.7308,0.0,0.0,3.7308,4.201315,386.521005
56698,22943,dry,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,53594.997543,0.0,0.32429,52.289667,0.0,0.0,52.289667,535.949975,48639.870395
56698,22943,pre_monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-8491.731736,0.0,0.346924,-35.566167,0.0,0.0,-35.566167,-84.917317,-7727.47588
56698,22943,monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,7041.408759,0.0,1.538966,93.068833,0.0,0.0,93.068833,70.414088,6478.096058
56698,22943,winter,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-833.605235,0.0,3.559147,15.345,0.0,0.0,15.345,-8.336052,-766.916816
58531,22842,dry,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-52.462521,0.0,12.721957,3.4172,0.0,0.0,3.4172,-0.524625,-47.223958
58531,22842,pre_monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-6.680881,0.0,5.081643,-0.2308,0.0,0.0,-0.2308,-0.066809,-6.079601
58531,22842,monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-56.459638,0.0,8.147879,-3.034,0.0,0.0,-3.034,-0.564596,-51.942867
58531,22842,winter,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-25.423061,0.0,52.150576,-5.5424,0.0,0.0,-5.5424,-0.254231,-23.389216
58531,22842,dry,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-15.510146,0.0,21.944323,-2.0398,0.0,0.0,-2.0398,-0.155101,-13.968589
58531,22842,pre_monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-24.588341,0.0,12.145274,-2.554,0.0,0.0,-2.554,-0.245883,-22.37539
58531,22842,monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-15.89562,0.0,23.29337,-3.0326,0.0,0.0,-3.0326,-0.158956,-14.623971
58531,22842,winter,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-2.805222,0.0,145.028467,-3.7872,0.0,0.0,-3.7872,-0.028052,-2.580804
58531,22842,dry,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-159.75962,0.0,16.775174,-25.56022,0.0,0.0,-25.56022,-1.597596,-143.843657
58531,22842,pre_monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-66.65602,0.0,8.212467,-6.621,0.0,0.0,-6.621,-0.66656,-60.656978
58531,22842,monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-52.718193,0.0,13.353585,-6.80475,0.0,0.0,-6.80475,-0.527182,-48.500737
58531,22842,winter,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-21.812109,0.0,50.478001,-9.6535,0.0,0.0,-9.6535,-0.218121,-20.06714
58531,22842,dry,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-433.309826,0.0,27.400695,-126.45195,0.0,0.0,-126.45195,-4.333098,-389.978843
58531,22842,pre_monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,165.398154,0.0,8.170029,8.36845,0.0,0.0,8.36845,1.653982,150.51232
58531,22842,monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,871.217147,0.0,10.294365,96.08,0.0,0.0,96.08,8.712171,801.519776
58531,22842,winter,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,153.775129,0.0,126.884967,146.34812,0.0,0.0,146.34812,1.537751,141.473118
59270,22892,dry,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-37229.092109,0.0,0.048058,-84.6388,0.0,0.0,-84.6388,-372.290921,-33521.24183
59270,22892,pre_monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,9089.074819,0.0,0.043076,2.933,0.0,0.0,2.933,90.890748,8271.058086
59270,22892,monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,5608.368332,0.0,0.263367,9.0042,0.0,0.0,9.0042,56.083683,5159.698866
59270,22892,winter,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,4379.71323,0.0,0.195594,10.5534,0.0,0.0,10.5534,43.797132,4029.336171
59270,22892,dry,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-25063.569713,0.0,0.124833,-21.5528,0.0,0.0,-21.5528,-250.635697,-22553.966247
59270,22892,pre_monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-20883.567644,0.0,0.071181,-3.3414,0.0,0.0,-3.3414,-208.835676,-19004.046556
59270,22892,monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-5801.427194,0.0,0.763594,-60.0966,0.0,0.0,-60.0966,-58.014272,-5337.313018
59270,22892,winter,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-1328.058352,0.0,1.487602,20.4206,0.0,0.0,20.4206,-13.280584,-1221.813683
59270,22892,dry,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-6537.01263,0.0,0.135718,-1.8268,0.0,0.0,-1.8268,-65.370126,-5881.815762
59270,22892,pre_monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-67725.018572,0.0,0.082819,-16.7232,0.0,0.0,-16.7232,-677.250186,-61629.7669
59270,22892,monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,2833.733263,0.0,0.399127,52.8036,0.0,0.0,52.8036,28.337333,2607.034602
59270,22892,winter,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,4061.201796,0.0,0.583041,5.1742,0.0,0.0,5.1742,40.612018,3736.305652
59270,22892,dry,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-636842.380972,0.0,0.12598,-64.8765,0.0,0.0,-64.8765,-6368.42381,-576466.636132
59270,22892,pre_monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-1031.256359,0.0,0.079329,26.066667,0.0,0.0,26.066667,-10.312564,-938.443287
59270,22892,monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,17493.653553,0.0,0.328949,37.323667,0.0,0.0,37.323667,174.936536,16094.161269
59270,22892,winter,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,3807.698036,0.0,1.00544,2.666667,0.0,0.0,2.666667,38.07698,3503.082194
59937,22232,dry,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-715.688766,0.0,1.138591,-5.0682,0.0,0.0,-5.0682,-7.156888,-644.825607
59937,22232,pre_monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-212.422302,0.0,2.874664,-3.2966,0.0,0.0,-3.2966,-2.124223,-193.304295
59937,22232,monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-80.292561,0.0,10.216916,-3.919,0.0,0.0,-3.919,-0.802926,-73.869156
59937,22232,winter,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,97.807161,0.0,2.412378,-1.3296,0.0,0.0,-1.3296,0.978072,89.982588
59937,22232,dry,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,128.910782,0.0,1.054373,-0.345,0.0,0.0,-0.345,1.289108,116.189633
59937,22232,pre_monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-179.933084,0.0,1.954788,-3.0108,0.0,0.0,-3.0108,-1.799331,-163.739106
59937,22232,monsoon,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-17.514961,0.0,12.545387,-3.4166,0.0,0.0,-3.4166,-0.17515,-16.113764
59937,22232,winter,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-40.983981,0.0,8.716477,-0.9914,0.0,0.0,-0.9914,-0.40984,-37.705262
59937,22232,dry,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-674.606732,0.0,1.287992,-6.467,0.0,0.0,-6.467,-6.746067,-607.743971
59937,22232,pre_monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-728.136582,0.0,1.561777,-4.4526,0.0,0.0,-4.4526,-7.281366,-662.60429
59937,22232,monsoon,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-57.548617,0.0,11.097555,-4.522,0.0,0.0,-4.522,-0.575486,-52.944728
59937,22232,winter,2011-2015,5,0.0,0.0,0.0,0.0,0.0,0.0,-212.23609,0.0,8.842737,-4.19274,0.0,0.0,-4.19274,-2.122361,-195.257203
59937,22232,dry,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-266.513188,0.0,0.789188,-10.6393,0.0,0.0,-10.6393,-2.665132,-241.621732
59937,22232,pre_monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,116.82235,0.0,2.122691,8.939483,0.0,0.0,8.939483,1.168223,106.308338
59937,22232,monsoon,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.089988,0.0,17.715091,-2.111867,0.0,0.0,-2.111867,0.0009,0.082789
59937,22232,winter,2016-2021,6,0.0,0.0,0.0,0.0,0.0,0.0,-633.86703,0.0,6.876529,-0.266403,0.0,0.0,-0.266403,-6.33867,-583.157668
61147,10479,dry,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-51394.441681,0.0,0.134344,-54.0634,0.0,0.0,-54.0634,-513.944417,-46257.203773
61147,10479,pre_monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,29072.029723,0.0,0.163694,30.401,0.0,0.0,30.401,290.720297,26455.547048
61147,10479,monsoon,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,5967.65801,0.0,0.802724,25.5544,0.0,0.0,25.5544,59.67658,5490.24537
61147,10479,winter,2001-2005,5,0.0,0.0,0.0,0.0,0.0,0.0,-31.876649,0.0,0.60357,1.8178,0.0,0.0,1.8178,-0.318766,-29.326517
61147,10479,dry,2006-2010,5,0.0,0.0,0.0,0.0,0.0,0.0,-37647.369345,0.0,0.287003,-34.2226,0.0,0.0,-34.2226,-376.473693,-33883.379658
