target_gww_id,target_gdw_id,year,season,upstream_count,target_full_runoff_mcm,target_delta_storage_mcm,upstream_delta_storage_mcm,system_delta_storage_mcm,upstream_drawdown_proxy_mcm,upstream_fill_proxy_mcm,upstream_impact_ratio,upstream_impact_pct_of_target_runoff,upstream_impact_days,system_impact_ratio,system_impact_pct_of_target_runoff,system_impact_days,upstream_drawdown_pct_of_target_runoff,upstream_fill_pct_of_target_runoff
69232,9503,2020,dry,0,0.793042,-338.088,0.0,-338.088,0,0,0.0,0.0,0.0,-426.318004,-42631.800385,-38794.93835,0.0,0.0
69232,9503,2020,pre_monsoon,0,0.377526,-52.037,0.0,-52.037,0,0,0.0,0.0,0.0,-137.836864,-13783.686429,-12543.154651,0.0,0.0
69232,9503,2020,monsoon,0,3.057322,522.572,0.0,522.572,0,0,0.0,0.0,0.0,170.924733,17092.473344,15725.075477,0.0,0.0
69232,9503,2020,winter,0,0.227195,-186.02,0.0,-186.02,0,0,0.0,0.0,0.0,-818.769166,-81876.916625,-75326.763295,0.0,0.0
69232,9503,2021,dry,0,0.101904,-387.099,0.0,-387.099,0,0,0.0,0.0,0.0,-3798.651369,-379865.136914,-341878.623222,0.0,0.0
69232,9503,2021,pre_monsoon,0,0.156469,-65.871,0.0,-65.871,0,0,0.0,0.0,0.0,-420.984991,-42098.499138,-38309.634215,0.0,0.0
69232,9503,2021,monsoon,0,22.912799,666.597,0.0,666.597,0,0,0.0,0.0,0.0,29.09278,2909.277955,2676.535718,0.0,0.0
69232,9503,2021,winter,0,4.031761,-58.96,0.0,-58.96,0,0,0.0,0.0,0.0,-14.623882,-1462.388227,-1345.397169,0.0,0.0
69232,9503,2022,dry,0,0.835284,-336.254,0.0,-336.254,0,0,0.0,0.0,0.0,-402.562563,-40256.256338,-36230.630704,0.0,0.0
69232,9503,2022,pre_monsoon,0,0.597166,-13.01,0.0,-13.01,0,0,0.0,0.0,0.0,-21.786231,-2178.623128,-1982.547047,0.0,0.0
69232,9503,2022,monsoon,0,12.585488,721.692,0.0,721.692,0,0,0.0,0.0,0.0,57.343188,5734.318805,5275.573301,0.0,0.0
69232,9503,2022,winter,0,4.966662,-108.65,0.0,-108.65,0,0,0.0,0.0,0.0,-21.875857,-2187.585728,-2012.57887,0.0,0.0
69232,9503,2023,dry,0,0.690114,-452.614,0.0,-452.614,0,0,0.0,0.0,0.0,-655.853488,-65585.348814,-59026.813933,0.0,0.0
69232,9503,2023,pre_monsoon,0,0.921996,-54.444,0.0,-54.444,0,0,0.0,0.0,0.0,-59.050139,-5905.013934,-5373.56268,0.0,0.0
69232,9503,2023,monsoon,0,6.165724,429.416,0.0,429.416,0,0,0.0,0.0,0.0,69.645677,6964.567699,6407.402283,0.0,0.0
69232,9503,2023,winter,0,1.955385,-76.94,0.0,-76.94,0,0,0.0,0.0,0.0,-39.347757,-3934.775738,-3619.993679,0.0,0.0
69232,9503,2024,dry,0,0.503192,-497.095,0.0,-497.095,0,0,0.0,0.0,0.0,-987.882758,-98788.275766,-89897.330947,0.0,0.0
69232,9503,2024,pre_monsoon,0,0.688677,-64.048,0.0,-64.048,0,0,0.0,0.0,0.0,-93.001502,-9300.15018,-8463.136664,0.0,0.0
69232,9503,2024,monsoon,0,22.305553,468.285,0.0,468.285,0,0,0.0,0.0,0.0,20.9941,2099.409986,1931.457187,0.0,0.0
69232,9503,2024,winter,0,3.610331,-69.63,0.0,-69.63,0,0,0.0,0.0,0.0,-19.286319,-1928.63189,-1774.341339,0.0,0.0
69232,9503,2025,dry,0,0.536162,-550.328,0.0,-550.328,0,0,0.0,0.0,0.0,-1026.420815,-102642.081461,-92377.873315,0.0,0.0
69232,9503,2025,pre_monsoon,0,1.923266,-73.358,0.0,-73.358,0,0,0.0,0.0,0.0,-38.142413,-3814.241272,-3470.959558,0.0,0.0
69232,9503,2025,monsoon,0,45.875719,869.327,0.0,869.327,0,0,0.0,0.0,0.0,18.949611,1894.961053,1743.364169,0.0,0.0
69232,9503,2025,winter,0,2.81857,-76.5,0.0,-76.5,0,0,0.0,0.0,0.0,-27.141421,-2714.142112,-2497.010743,0.0,0.0
69416,19284,2001,dry,0,0.009254,36.46,0.0,36.46,0,0,0.0,0.0,0.0,3940.004351,394000.435135,354600.391622,0.0,0.0
69416,19284,2001,pre_monsoon,0,0.877184,-43.6,0.0,-43.6,0,0,0.0,0.0,0.0,-49.704502,-4970.450244,-4523.109722,0.0,0.0
69416,19284,2001,monsoon,0,51.740257,7.54,0.0,7.54,0,0,0.0,0.0,0.0,0.145728,14.572792,13.406969,0.0,0.0
69416,19284,2001,winter,0,1.221556,-23.47,0.0,-23.47,0,0,0.0,0.0,0.0,-19.213194,-1921.31939,-1767.613839,0.0,0.0
69416,19284,2002,dry,0,0.147501,-247.392,0.0,-247.392,0,0,0.0,0.0,0.0,-1677.223767,-167722.37672,-150950.139048,0.0,0.0
69416,19284,2002,pre_monsoon,0,5.34985,127.858,0.0,127.858,0,0,0.0,0.0,0.0,23.899361,2389.936064,2174.841818,0.0,0.0
69416,19284,2002,monsoon,0,7.294092,-200.208,0.0,-200.208,0,0,0.0,0.0,0.0,-27.447966,-2744.796562,-2525.212837,0.0,0.0
69416,19284,2002,winter,0,0.049498,-15.926,0.0,-15.926,0,0,0.0,0.0,0.0,-321.750795,-32175.079518,-29601.073157,0.0,0.0
69416,19284,2003,dry,0,0.096834,-39.275,0.0,-39.275,0,0,0.0,0.0,0.0,-405.591536,-40559.153579,-36503.238221,0.0,0.0
69416,19284,2003,pre_monsoon,0,2.685852,-50.245,0.0,-50.245,0,0,0.0,0.0,0.0,-18.707283,-1870.728329,-1702.362779,0.0,0.0
69416,19284,2003,monsoon,0,40.528778,-6.723,0.0,-6.723,0,0,0.0,0.0,0.0,-0.165882,-16.588213,-15.261156,0.0,0.0
69416,19284,2003,winter,0,0.082598,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69416,19284,2004,dry,0,0.056846,0.792,0.0,0.792,0,0,0.0,0.0,0.0,13.932474,1393.24739,1267.855125,0.0,0.0
69416,19284,2004,pre_monsoon,0,0.13243,2.417,0.0,2.417,0,0,0.0,0.0,0.0,18.251127,1825.112738,1660.852592,0.0,0.0
69416,19284,2004,monsoon,0,17.249301,4.604,0.0,4.604,0,0,0.0,0.0,0.0,0.266909,26.690937,24.555662,0.0,0.0
69416,19284,2004,winter,0,1.753657,57.651,0.0,57.651,0,0,0.0,0.0,0.0,32.874725,3287.472542,3024.474739,0.0,0.0
69416,19284,2005,dry,0,0.072841,130.054,0.0,130.054,0,0,0.0,0.0,0.0,1785.46128,178546.128027,160691.515225,0.0,0.0
69416,19284,2005,pre_monsoon,0,0.177249,126.642,0.0,126.642,0,0,0.0,0.0,0.0,714.487272,71448.727174,65018.341729,0.0,0.0
69416,19284,2005,monsoon,0,8.98514,143.06,0.0,143.06,0,0,0.0,0.0,0.0,15.921844,1592.184389,1464.809637,0.0,0.0
69416,19284,2005,winter,0,0.022652,4.37,0.0,4.37,0,0,0.0,0.0,0.0,192.915232,19291.523178,17748.201324,0.0,0.0
69416,19284,2006,dry,0,0.055879,-10.87,0.0,-10.87,0,0,0.0,0.0,0.0,-194.527893,-19452.789278,-17507.51035,0.0,0.0
69416,19284,2006,pre_monsoon,0,5.95332,19.06,0.0,19.06,0,0,0.0,0.0,0.0,3.201575,320.157489,291.343315,0.0,0.0
69416,19284,2006,monsoon,0,47.519999,9.63,0.0,9.63,0,0,0.0,0.0,0.0,0.202652,20.265152,18.64394,0.0,0.0
69416,19284,2006,winter,0,0.839594,-1.08,0.0,-1.08,0,0,0.0,0.0,0.0,-1.286337,-128.633654,-118.342962,0.0,0.0
69416,19284,2007,dry,0,0.486676,-142.49,0.0,-142.49,0,0,0.0,0.0,0.0,-292.781856,-29278.185563,-26350.367007,0.0,0.0
69416,19284,2007,pre_monsoon,0,1.60314,5.12,0.0,5.12,0,0,0.0,0.0,0.0,3.193732,319.373164,290.629579,0.0,0.0
69416,19284,2007,monsoon,0,53.359525,-1.93,0.0,-1.93,0,0,0.0,0.0,0.0,-0.03617,-3.616974,-3.327616,0.0,0.0
69416,19284,2007,winter,0,2.749016,-2.32,0.0,-2.32,0,0,0.0,0.0,0.0,-0.843938,-84.393848,-77.64234,0.0,0.0
69416,19284,2008,dry,0,1.201827,-21.64,0.0,-21.64,0,0,0.0,0.0,0.0,-18.005919,-1800.591866,-1638.538598,0.0,0.0
69416,19284,2008,pre_monsoon,0,1.053959,6.17,0.0,6.17,0,0,0.0,0.0,0.0,5.854115,585.411503,532.724468,0.0,0.0
69416,19284,2008,monsoon,0,10.957822,9.54,0.0,9.54,0,0,0.0,0.0,0.0,0.870611,87.061099,80.096211,0.0,0.0
69416,19284,2008,winter,0,0.357693,-6.31,0.0,-6.31,0,0,0.0,0.0,0.0,-17.640814,-1764.081449,-1622.954933,0.0,0.0
69416,19284,2009,dry,0,0.194554,2.31,0.0,2.31,0,0,0.0,0.0,0.0,11.873285,1187.328494,1068.595645,0.0,0.0
69416,19284,2009,pre_monsoon,0,0.15865,-0.17,0.0,-0.17,0,0,0.0,0.0,0.0,-1.071542,-107.154169,-97.510294,0.0,0.0
69416,19284,2009,monsoon,0,53.713332,-0.18,0.0,-0.18,0,0,0.0,0.0,0.0,-0.003351,-0.335112,-0.308303,0.0,0.0
69416,19284,2009,winter,0,0.260263,-5.56,0.0,-5.56,0,0,0.0,0.0,0.0,-21.363041,-2136.304086,-1965.399759,0.0,0.0
69416,19284,2010,dry,0,0.150134,-24.23,0.0,-24.23,0,0,0.0,0.0,0.0,-161.389122,-16138.912186,-14525.020967,0.0,0.0
69416,19284,2010,pre_monsoon,0,0.169303,26.87,0.0,26.87,0,0,0.0,0.0,0.0,158.709503,15870.950339,14442.564808,0.0,0.0
69416,19284,2010,monsoon,0,105.650636,137.45,0.0,137.45,0,0,0.0,0.0,0.0,1.300986,130.098602,119.690713,0.0,0.0
69416,19284,2010,winter,0,4.666731,-0.09,0.0,-0.09,0,0,0.0,0.0,0.0,-0.019285,-1.928545,-1.774261,0.0,0.0
69416,19284,2011,dry,0,1.747901,-114.22,0.0,-114.22,0,0,0.0,0.0,0.0,-65.346952,-6534.695171,-5881.225654,0.0,0.0
69416,19284,2011,pre_monsoon,0,0.809594,110.09,0.0,110.09,0,0,0.0,0.0,0.0,135.981784,13598.178431,12374.342372,0.0,0.0
69416,19284,2011,monsoon,0,78.655545,28.92,0.0,28.92,0,0,0.0,0.0,0.0,0.367679,36.76791,33.826477,0.0,0.0
69416,19284,2011,winter,0,11.855073,-8.32,0.0,-8.32,0,0,0.0,0.0,0.0,-0.701809,-70.180929,-64.566455,0.0,0.0
69416,19284,2012,dry,0,3.806128,-26.62,0.0,-26.62,0,0,0.0,0.0,0.0,-6.993984,-699.398389,-636.452534,0.0,0.0
69416,19284,2012,pre_monsoon,0,1.320575,4.03,0.0,4.03,0,0,0.0,0.0,0.0,3.051702,305.170166,277.704851,0.0,0.0
69416,19284,2012,monsoon,0,52.996287,9.65,0.0,9.65,0,0,0.0,0.0,0.0,0.182088,18.208823,16.752117,0.0,0.0
69416,19284,2012,winter,0,7.6739,-5.89,0.0,-5.89,0,0,0.0,0.0,0.0,-0.767537,-76.753672,-70.613378,0.0,0.0
69416,19284,2013,dry,0,3.014425,-24.94,0.0,-24.94,0,0,0.0,0.0,0.0,-8.273551,-827.355125,-744.619613,0.0,0.0
69416,19284,2013,pre_monsoon,0,1.299821,0.27,0.0,0.27,0,0,0.0,0.0,0.0,0.207721,20.772084,18.902597,0.0,0.0
69416,19284,2013,monsoon,0,30.433641,15.68,0.0,15.68,0,0,0.0,0.0,0.0,0.515219,51.521932,47.400177,0.0,0.0
69416,19284,2013,winter,0,2.76316,-8.61,0.0,-8.61,0,0,0.0,0.0,0.0,-3.115998,-311.59979,-286.671807,0.0,0.0
69416,19284,2014,dry,0,1.322185,-23.33,0.0,-23.33,0,0,0.0,0.0,0.0,-17.645036,-1764.503567,-1588.05321,0.0,0.0
69416,19284,2014,pre_monsoon,0,0.584379,10.36,0.0,10.36,0,0,0.0,0.0,0.0,17.728223,1772.822344,1613.268333,0.0,0.0
69416,19284,2014,monsoon,0,117.62525,10.93,0.0,10.93,0,0,0.0,0.0,0.0,0.092922,9.292223,8.548845,0.0,0.0
69416,19284,2014,winter,0,12.513145,-4.62,0.0,-4.62,0,0,0.0,0.0,0.0,-0.369212,-36.921175,-33.967481,0.0,0.0
69416,19284,2015,dry,0,4.406491,-24.99,0.0,-24.99,0,0,0.0,0.0,0.0,-5.671179,-567.117901,-510.406111,0.0,0.0
69416,19284,2015,pre_monsoon,0,12.616096,-8.25,0.0,-8.25,0,0,0.0,0.0,0.0,-0.653927,-65.392652,-59.507314,0.0,0.0
69416,19284,2015,monsoon,0,149.593915,24.26,0.0,24.26,0,0,0.0,0.0,0.0,0.162172,16.217237,14.919858,0.0,0.0
69416,19284,2015,winter,0,4.9884,-17.85,0.0,-17.85,0,0,0.0,0.0,0.0,-3.578302,-357.830192,-329.203777,0.0,0.0
69416,19284,2016,dry,0,2.019934,-134.69,0.0,-134.69,0,0,0.0,0.0,0.0,-66.680396,-6668.039622,-6067.916056,0.0,0.0
69416,19284,2016,pre_monsoon,0,0.951145,124.95,0.0,124.95,0,0,0.0,0.0,0.0,131.367965,13136.796467,11954.484785,0.0,0.0
69416,19284,2016,monsoon,0,80.732303,25.83,0.0,25.83,0,0,0.0,0.0,0.0,0.319946,31.994628,29.435058,0.0,0.0
69416,19284,2016,winter,0,17.677026,-3.55,0.0,-3.55,0,0,0.0,0.0,0.0,-0.200826,-20.082563,-18.475958,0.0,0.0
69416,19284,2017,dry,0,5.194321,-12.29,0.0,-12.29,0,0,0.0,0.0,0.0,-2.366046,-236.604569,-212.944112,0.0,0.0
69416,19284,2017,pre_monsoon,0,2.27587,8.12,0.0,8.12,0,0,0.0,0.0,0.0,3.567866,356.786563,324.675772,0.0,0.0
69416,19284,2017,monsoon,0,187.913865,27.01,0.0,27.01,0,0,0.0,0.0,0.0,0.143736,14.373607,13.223718,0.0,0.0
69416,19284,2017,winter,0,20.718274,-2.41,0.0,-2.41,0,0,0.0,0.0,0.0,-0.116322,-11.632243,-10.701664,0.0,0.0
69416,19284,2018,dry,0,5.74145,-14.61,0.0,-14.61,0,0,0.0,0.0,0.0,-2.544653,-254.465322,-229.01879,0.0,0.0
69416,19284,2018,pre_monsoon,0,1.99199,-108.35,0.0,-108.35,0,0,0.0,0.0,0.0,-54.392846,-5439.284613,-4949.748998,0.0,0.0
69416,19284,2018,monsoon,0,26.599219,8.88,0.0,8.88,0,0,0.0,0.0,0.0,0.333844,33.384439,30.713684,0.0,0.0
69416,19284,2018,winter,0,4.916479,-3.83,0.0,-3.83,0,0,0.0,0.0,0.0,-0.779013,-77.901284,-71.669182,0.0,0.0
69416,19284,2019,dry,0,2.194082,-23.79,0.0,-23.79,0,0,0.0,0.0,0.0,-10.842803,-1084.280305,-975.852274,0.0,0.0
69416,19284,2019,pre_monsoon,0,3.018916,5.34,0.0,5.34,0,0,0.0,0.0,0.0,1.768847,176.884678,160.965057,0.0,0.0
69416,19284,2019,monsoon,0,50.141617,166.61,0.0,166.61,0,0,0.0,0.0,0.0,3.322789,332.278875,305.696565,0.0,0.0
69416,19284,2019,winter,0,35.987256,3.42,0.0,3.42,0,0,0.0,0.0,0.0,0.095034,9.503364,8.743095,0.0,0.0
69416,19284,2020,dry,0,6.788972,-18.08,0.0,-18.08,0,0,0.0,0.0,0.0,-2.663143,-266.314261,-242.345977,0.0,0.0
69416,19284,2020,pre_monsoon,0,2.549632,0.05,0.0,0.05,0,0,0.0,0.0,0.0,0.019611,1.961067,1.784571,0.0,0.0
69416,19284,2020,monsoon,0,47.210111,5.27,0.0,5.27,0,0,0.0,0.0,0.0,0.111629,11.162863,10.269834,0.0,0.0
69416,19284,2020,winter,0,7.770472,-1.11,0.0,-1.11,0,0,0.0,0.0,0.0,-0.142848,-14.284847,-13.142059,0.0,0.0
69416,19284,2021,dry,0,3.021115,-20.45,0.0,-20.45,0,0,0.0,0.0,0.0,-6.769025,-676.902509,-609.212258,0.0,0.0
69416,19284,2021,pre_monsoon,0,4.345908,6.45,0.0,6.45,0,0,0.0,0.0,0.0,1.484155,148.415483,135.05809,0.0,0.0
69416,19284,2021,monsoon,0,19.412143,7.14,0.0,7.14,0,0,0.0,0.0,0.0,0.367811,36.781101,33.838613,0.0,0.0
69416,19284,2021,winter,0,3.837753,25.21,0.0,25.21,0,0,0.0,0.0,0.0,6.568949,656.89488,604.343289,0.0,0.0
69416,19284,2022,dry,0,0.800633,27.93,0.0,27.93,0,0,0.0,0.0,0.0,34.884911,3488.491091,3139.641982,0.0,0.0
69416,19284,2022,pre_monsoon,0,0.450639,143.87,0.0,143.87,0,0,0.0,0.0,0.0,319.257468,31925.746803,29052.429591,0.0,0.0
69416,19284,2022,monsoon,0,46.809356,149.12,0.0,149.12,0,0,0.0,0.0,0.0,3.185688,318.568793,293.083289,0.0,0.0
69416,19284,2022,winter,0,2.231981,-4.37,0.0,-4.37,0,0,0.0,0.0,0.0,-1.957902,-195.790186,-180.126972,0.0,0.0
69416,19284,2023,dry,0,1.210714,-24.11,0.0,-24.11,0,0,0.0,0.0,0.0,-19.913877,-1991.38768,-1792.248912,0.0,0.0
69416,19284,2023,pre_monsoon,0,20.316011,8.41,0.0,8.41,0,0,0.0,0.0,0.0,0.413959,41.395921,37.670288,0.0,0.0
69416,19284,2023,monsoon,0,26.427174,-55.28,0.0,-55.28,0,0,0.0,0.0,0.0,-2.091786,-209.17863,-192.444339,0.0,0.0
69416,19284,2023,winter,0,1.156455,-11.83,0.0,-11.83,0,0,0.0,0.0,0.0,-10.229534,-1022.953384,-941.117113,0.0,0.0
69416,19284,2024,dry,0,0.653184,-6.08,0.0,-6.08,0,0,0.0,0.0,0.0,-9.30825,-930.825023,-847.050771,0.0,0.0
69416,19284,2024,pre_monsoon,0,0.8136,5.44,0.0,5.44,0,0,0.0,0.0,0.0,6.686336,668.633599,608.456575,0.0,0.0
69416,19284,2024,monsoon,0,32.785339,-266.86,0.0,-266.86,0,0,0.0,0.0,0.0,-8.139614,-813.961375,-748.844465,0.0,0.0
69416,19284,2024,winter,0,1.505223,-1.51,0.0,-1.51,0,0,0.0,0.0,0.0,-1.003174,-100.317367,-92.291978,0.0,0.0
69416,19284,2025,dry,0,0.752407,-9.64,0.0,-9.64,0,0,0.0,0.0,0.0,-12.812213,-1281.221276,-1153.099148,0.0,0.0
69416,19284,2025,pre_monsoon,0,16.839269,14.58,0.0,14.58,0,0,0.0,0.0,0.0,0.865833,86.583329,78.790829,0.0,0.0
69416,19284,2025,monsoon,0,217.680653,152.05,0.0,152.05,0,0,0.0,0.0,0.0,0.6985,69.850029,64.262027,0.0,0.0
69416,19284,2025,winter,0,35.965719,-6.69,0.0,-6.69,0,0,0.0,0.0,0.0,-0.18601,-18.601046,-17.112962,0.0,0.0
69515,18839,2001,dry,0,0.002888,149.623,0.0,149.623,0,0,0.0,0.0,0.0,51805.66022,5180566.021998,4662509.419799,0.0,0.0
69515,18839,2001,pre_monsoon,0,0.027148,236.552,0.0,236.552,0,0,0.0,0.0,0.0,8713.49684,871349.683971,792928.212413,0.0,0.0
69515,18839,2001,monsoon,0,0.301006,206.268,0.0,206.268,0,0,0.0,0.0,0.0,685.263168,68526.316811,63044.211466,0.0,0.0
69515,18839,2001,winter,0,0.0038,22.8,0.0,22.8,0,0,0.0,0.0,0.0,5999.573599,599957.359887,551960.771096,0.0,0.0
69515,18839,2002,dry,0,0.065661,-195.836,0.0,-195.836,0,0,0.0,0.0,0.0,-2982.5119,-298251.189969,-268426.070972,0.0,0.0
69515,18839,2002,pre_monsoon,0,0.141048,-278.707,0.0,-278.707,0,0,0.0,0.0,0.0,-1975.979206,-197597.920613,-179814.107758,0.0,0.0
69515,18839,2002,monsoon,0,0.151998,-89.064,0.0,-89.064,0,0,0.0,0.0,0.0,-585.956025,-58595.602534,-53907.954331,0.0,0.0
69515,18839,2002,winter,0,0.002532,,0.0,,0,0,0.0,0.0,0.0,,,,0.0,0.0
69515,18839,2003,dry,0,0.00518,205.833,0.0,205.833,0,0,0.0,0.0,0.0,39734.853826,3973485.382584,3576136.844326,0.0,0.0
69515,18839,2003,pre_monsoon,0,0.046831,221.268,0.0,221.268,0,0,0.0,0.0,0.0,4724.840293,472484.029349,429960.466708,0.0,0.0
69515,18839,2003,monsoon,0,1.387507,175.71,0.0,175.71,0,0,0.0,0.0,0.0,126.637198,12663.719807,11650.622222,0.0,0.0
69515,18839,2003,winter,0,0.004293,-58.21,0.0,-58.21,0,0,0.0,0.0,0.0,-13560.068338,-1356006.833835,-1247526.287128,0.0,0.0
69515,18839,2004,dry,0,0.005114,-81.28,0.0,-81.28,0,0,0.0,0.0,0.0,-15894.117268,-1589411.726833,-1446364.671418,0.0,0.0
69515,18839,2004,pre_monsoon,0,0.004375,207.18,0.0,207.18,0,0,0.0,0.0,0.0,47357.463377,4735746.337712,4309529.167318,0.0,0.0
69515,18839,2004,monsoon,0,1.769681,207.4,0.0,207.4,0,0,0.0,0.0,0.0,117.196268,11719.626806,10782.056662,0.0,0.0
69515,18839,2004,winter,0,0.217828,-1162.5,0.0,-1162.5,0,0,0.0,0.0,0.0,-5336.779612,-533677.96122,-490983.724323,0.0,0.0
69515,18839,2005,dry,0,0.008481,-341.781,0.0,-341.781,0,0,0.0,0.0,0.0,-40298.507851,-4029850.785108,-3626865.706598,0.0,0.0
69515,18839,2005,pre_monsoon,0,0.161615,318.567,0.0,318.567,0,0,0.0,0.0,0.0,1971.151285,197115.128488,179374.766924,0.0,0.0
69515,18839,2005,monsoon,0,1.939498,856.12,0.0,856.12,0,0,0.0,0.0,0.0,441.413151,44141.315071,40610.009865,0.0,0.0
69515,18839,2005,winter,0,0.004348,-187.83,0.0,-187.83,0,0,0.0,0.0,0.0,-43197.68696,-4319768.69598,-3974187.200301,0.0,0.0
69515,18839,2006,dry,0,0.052279,-536.983,0.0,-536.983,0,0,0.0,0.0,0.0,-10271.451365,-1027145.136464,-924430.622817,0.0,0.0
69515,18839,2006,pre_monsoon,0,0.417137,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69515,18839,2006,monsoon,0,1.325293,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69515,18839,2006,winter,0,0.002563,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69515,18839,2007,dry,0,0.01503,45.634,0.0,45.634,0,0,0.0,0.0,0.0,3036.249659,303624.96588,273262.469292,0.0,0.0
69515,18839,2007,pre_monsoon,0,0.012743,131.748,0.0,131.748,0,0,0.0,0.0,0.0,10338.882901,1033888.290126,940838.344015,0.0,0.0
69515,18839,2007,monsoon,0,2.77914,117.828,0.0,117.828,0,0,0.0,0.0,0.0,42.397282,4239.728244,3900.549984,0.0,0.0
69515,18839,2007,winter,0,0.003018,-45.851,0.0,-45.851,0,0,0.0,0.0,0.0,-15191.14116,-1519114.115971,-1397584.986693,0.0,0.0
69515,18839,2008,dry,0,0.002071,-140.791,0.0,-140.791,0,0,0.0,0.0,0.0,-67969.777031,-6796977.70312,-6185249.709839,0.0,0.0
69515,18839,2008,pre_monsoon,0,0.1587,188.524,0.0,188.524,0,0,0.0,0.0,0.0,1187.929692,118792.969246,108101.602014,0.0,0.0
69515,18839,2008,monsoon,0,0.663264,165.978,0.0,165.978,0,0,0.0,0.0,0.0,250.244165,25024.41652,23022.463199,0.0,0.0
69515,18839,2008,winter,0,0.002602,-139.618,0.0,-139.618,0,0,0.0,0.0,0.0,-53657.933213,-5365793.321253,-4936529.855552,0.0,0.0
69515,18839,2009,dry,0,0.001733,,0.0,,0,0,0.0,0.0,0.0,,,,0.0,0.0
69515,18839,2009,pre_monsoon,0,0.009885,,0.0,,0,0,0.0,0.0,0.0,,,,0.0,0.0
69515,18839,2009,monsoon,0,0.474736,,0.0,,0,0,0.0,0.0,0.0,,,,0.0,0.0
69515,18839,2009,winter,0,0.017577,,0.0,,0,0,0.0,0.0,0.0,,,,0.0,0.0
69515,18839,2010,dry,0,0.002294,163.671,0.0,163.671,0,0,0.0,0.0,0.0,71346.741236,7134674.123613,6421206.711252,0.0,0.0
69515,18839,2010,pre_monsoon,0,0.001213,143.565,0.0,143.565,0,0,0.0,0.0,0.0,118371.318368,11837131.836754,10771789.971446,0.0,0.0
69515,18839,2010,monsoon,0,4.812181,91.09,0.0,91.09,0,0,0.0,0.0,0.0,18.929048,1892.904751,1741.472371,0.0,0.0
69515,18839,2010,winter,0,0.54129,-4.37,0.0,-4.37,0,0,0.0,0.0,0.0,-8.0733,-807.330021,-742.743619,0.0,0.0
69515,18839,2011,dry,0,0.042904,17.18,0.0,17.18,0,0,0.0,0.0,0.0,400.43242,40043.241976,36038.917779,0.0,0.0
69515,18839,2011,pre_monsoon,0,0.399467,159.67,0.0,159.67,0,0,0.0,0.0,0.0,399.707722,39970.772214,36373.402715,0.0,0.0
69515,18839,2011,monsoon,0,3.064812,209.83,0.0,209.83,0,0,0.0,0.0,0.0,68.464239,6846.423945,6298.710029,0.0,0.0
69515,18839,2011,winter,0,0.494708,-20.64,0.0,-20.64,0,0,0.0,0.0,0.0,-41.721594,-4172.15937,-3838.38662,0.0,0.0
69515,18839,2012,dry,0,0.244613,-956.09,0.0,-956.09,0,0,0.0,0.0,0.0,-3908.579456,-390857.945577,-355680.730475,0.0,0.0
69515,18839,2012,pre_monsoon,0,0.092987,964.1,0.0,964.1,0,0,0.0,0.0,0.0,10368.07391,1036807.391049,943494.725854,0.0,0.0
69515,18839,2012,monsoon,0,2.957001,-106.12,0.0,-106.12,0,0,0.0,0.0,0.0,-35.887709,-3588.770945,-3301.669269,0.0,0.0
69515,18839,2012,winter,0,0.340291,8.18,0.0,8.18,0,0,0.0,0.0,0.0,24.038226,2403.822558,2211.516754,0.0,0.0
69515,18839,2013,dry,0,0.184672,-145.07,0.0,-145.07,0,0,0.0,0.0,0.0,-785.553448,-78555.344794,-70699.810315,0.0,0.0
69515,18839,2013,pre_monsoon,0,0.181665,164.95,0.0,164.95,0,0,0.0,0.0,0.0,907.990577,90799.057712,82627.142518,0.0,0.0
69515,18839,2013,monsoon,0,4.114408,41.88,0.0,41.88,0,0,0.0,0.0,0.0,10.178864,1017.886442,936.455526,0.0,0.0
69515,18839,2013,winter,0,1.278409,125.5,0.0,125.5,0,0,0.0,0.0,0.0,98.168902,9816.890168,9031.538955,0.0,0.0
69515,18839,2014,dry,0,0.551414,-936.98,0.0,-936.98,0,0,0.0,0.0,0.0,-1699.232828,-169923.282838,-152930.954554,0.0,0.0
69515,18839,2014,pre_monsoon,0,0.192175,1015.89,0.0,1015.89,0,0,0.0,0.0,0.0,5286.262832,528626.283151,481049.917667,0.0,0.0
69515,18839,2014,monsoon,0,5.005945,-132.32,0.0,-132.32,0,0,0.0,0.0,0.0,-26.43257,-2643.256986,-2431.796427,0.0,0.0
69515,18839,2014,winter,0,0.225533,-88.61,0.0,-88.61,0,0,0.0,0.0,0.0,-392.891309,-39289.130874,-36146.000404,0.0,0.0
69515,18839,2015,dry,0,0.154961,-121.66,0.0,-121.66,0,0,0.0,0.0,0.0,-785.102112,-78510.211205,-70659.190085,0.0,0.0
69515,18839,2015,pre_monsoon,0,0.085896,-161.635,0.0,-161.635,0,0,0.0,0.0,0.0,-1881.761326,-188176.132649,-171240.280711,0.0,0.0
69515,18839,2015,monsoon,0,0.908652,-275.922,0.0,-275.922,0,0,0.0,0.0,0.0,-303.660923,-30366.09232,-27936.804935,0.0,0.0
